key,1
2429,The moon...eye...<hex:02100103>your heart...cry...♪
2430,None shall return alive...
2431,"The heathen's life is ours, brother."
2432,"Aye, another soul for Lord Ifrit."
2433,As for the remainder of the shipment... 
2434,"I shall see to it forthwith, sir."
2435,Shirk not from the horrors!
2436,Godsdamned voidsent!
2437,"Your blade is welcome, friend."
2438,I beg of you...save my comrades from those terrors.
2439,What is scaredy one waiting for?
2440,This one is ready for you!
2441,Walking one will not leave here alive!
2442,What is scaredy one waiting for?
2443,This one is ready for you!
2444,Walking one will not leave here alive!
2445,Yer mother was<hex:02100103>a Lalafell!
2446,To others this is a patty<hex:02100103>of ground meat. To me<hex:02100103>this is a work of <hex:021A020203>art<hex:021A020103>.
2447,"Godsdammit, man! I know you can work faster than that!"
2448,This one needs help!
2449,Let go of this one!
2450,Ick! This one is all sticky!
2451,You are not what I expected...
2452,The warleader commands no weaklings!
2453,These ones must protect these ones' home!
2454,"Be on guard, every one!"
2455,Tee hee!
2456,Ta ha!
2457,Walking one is strong one! This one will leave the rest to strong one!
2458,PUNY MAN! FEEL OUR WRATH!
2459,Stupid ones will never see it coming. Tee hee!
2460,"These ones are smart ones, oh yes."
2461,"You there, on your feet! These paving stones aren't going to lay themselves!"
2462,"For gods' sakes, do I have to do everything myself!?"
2463,"Gods help me, I'm<hex:02100103>starting to see paving<hex:02100103>stones in my dreams..."
2464,Bleedin' waste of me sword arm...
2465,I don't see anything. Do you?
2466,Only one way to find out...
2467,Go and bugger yourself!
2468,Idiot! Half-wit!
2469,"Here for training,<hex:02100103>I take it?"
2470,Go right on in.<hex:02100103>Don't be shy!
2471,"Not losing your<hex:02100103>nerve, I hope?"
2472,Me infirm grandma<hex:02100103>hits harder than ye!
2473,Put yer hip into it!
2474,"Sir, yes sir!"
2475,To the victor go the spoils!
2476,"Ah, fresh meat for the grinder."
2477,The meek shall inherit<hex:02100103>a hole in the ground!
2478,"Oh, gods, what've I<hex:02100103>gotten myself into..."
2479,Are you fighting or farting!?<hex:02100103>The spectators are like to<hex:02100103>laugh themselves to death!
2480,"If you show your fear,<hex:02100103>you've already lost."
2481,What the hells are you<hex:02100103>waiting for? The cavalry!?
2482,If I can catch<hex:02100103>them unawares...
2483,There be monsters!
2484,The eye of the coeurl!<hex:02100103>Show it to me!
2485,"How do you like my<hex:02100103>pets? Not too <hex:021A020203>playful<hex:021A020103><hex:02100103>for you, I hope?"
2486,Naught is nobler<hex:02100103>than single combat<hex:02100103>between gladiators.
2487,Taking a spear to the<hex:02100103>gut is the worst...
2488,A gladiator must<hex:02100103>know how to pierce<hex:02100103>every defense!
2489,"Without endurance, a<hex:02100103>gladiator has nothing."
2490,"Oh, gods, make it end... I've<hex:02100103>got nothin' left to bring up..."
2491,Why work when sleep<hex:02100103>feels so good? Rest...<hex:02100103>Slumber... Zzz...
2492,未使用：海：コボルド：00009
2493,My only wishhh is to catch a fishhh─they're so juicy-sssweet!
2494,Read the flow of the currentsss...
2495,"You come here why? Yes, yes, to die!"
2496,"I'll boil you─cook you, simmer you, boil you!"
2497,"Paws off, you brutes─you beasts, you savages, you brutes!"
2498,<hex:021A020203>I<hex:021A020103> have this area under control!
2499,<hex:021A020203>You<hex:021A020103> should be on <hex:021A020203>your<hex:021A020103> guard against mischief!
2500,Have <hex:021A020203>you<hex:021A020103> found <hex:021A020203>your<hex:021A020103> wise <hex:021A020203>companions<hex:021A020103>?
2501,You seek to retreat?<hex:02100103>A craven!
2502,May Halone give you<hex:02100103>a good death!
2503,We storm the keep once<hex:02100103>the gate is breached!
2504,Much blood will I<hex:02100103>spill this day...
2505,"This is the worst part,<hex:02100103>the waiting..."
2506,"Halone means me to live,<hex:02100103>this I know."
2507,Where is your point? In<hex:02100103>the belly of a dragon...
2508,Tell them... Tell them<hex:02100103>I died well...
2509,Pshhh... What business have you with the Tridentsss?
2510,"Pshhhahaha, this is one of Novv's ssspawnlings!"
2511,Pshhh... Pshhh...
2512,"Salt, saltpeter─what's the difference, anyway?"
2513,
2514,
2515,
2516,"Blood and thunder,<hex:02100103>the Fury keep me!"
2517,"Sir, ready to<hex:02100103>do battle, sir!"
2518,Swive me bloody before<hex:02100103>I give ground! 
2519,We who are<hex:02100103>the Fury's fighters...!
2520,"Awake, steel!"
2521,Strike true and <hex:02100103>lash deep!
2522,"To me, to me!"
2523,You see anything?<hex:02100103>I don't see anything.
2524,Why am I mining in full<hex:02100103>armor? Never can be too<hex:02100103>careful in the fens!
2525,What kind of addle-<hex:02100103>brained fool mines in<hex:02100103>full plate?
2526,Turnips! Get your turnips!<hex:02100103>Picked fresh this very morn!
2527,I invite you to find a better<hex:02100103>turnip in all the realm!
2528,<sniff> <sniff>
2529,<yip> <yip> <yip>
2530,Ruby!? Ru～by!?
2531,<sniff> <sniff>
2532,"You call that a knife?<hex:02100103>Now, <hex:021A020203>this<hex:021A020103> here's a knife."
2533,Now where in Nophica's<hex:02100103>name did that girl go?
2534,"Heeere, fishy fishy fishy...♪"
2535,I'm waaaiting...♪
2536,Oh!
2537,"Thought you could get away, didn't you?"
2538,Master will be pleased with you─and with me!
2539,...Sod this. I should just buy a fish.
2540,"Look, children!<hex:02100103>An adventurer!"
2541,Do you have your<hex:02100103>own magitek armor?
2542,Would that my man<hex:02100103>was as reliable as<hex:02100103>an adventurer.
2543,I'm going to be<hex:02100103>an adventurer<hex:02100103>when I grow up!
2544,"Put on a good<hex:02100103>show for us, eh?"
2545,<hex:020831E905FF10>She's so pretty<hex:FF1C>He must be<hex:02100103>really strong<hex:03>!
2546,Blast them to bits!
2547,Wow! You have<hex:02100103>big muscles!
2548,Such gallant bearing...<hex:02100103>The tales do not lie.
2549,Princesses are<hex:02100103>boring! I want to<hex:02100103>be an adventurer!
2550,We're praying for<hex:02100103>your success!
2551,I wanna see <hex:02080DE905FF04>her<hex:FF04>his<hex:03><hex:02100103>battle scars!
2552,"At last, we get to<hex:02100103>see some action!"
2553,How high can you<hex:02100103>jump? Can you touch<hex:02100103>that big balloon?
2554,Make the bad<hex:02100103>Bombards fly!
2555,"Ooh, a real adventurer!"
2556,The children have <hex:021A020203>so<hex:021A020103><hex:02100103>looked forward to this.
2557,Adventurers are<hex:02100103>the greatest!
2558,There you are!<hex:02100103>About damn time!
2559,"Focus, focus!"
2560,Ah! Is that...?
2561,Yes! It's flawless!
2562,"Not bad, not bad!"
2563,A little more...
2564,"Seven hells, this is exhausting!"
2565,"You too, eh? Best of luck to you, friend!"
2566,"Well, time to pack up."
2567,"If I never have to move<hex:02100103>another tree, it'll be too soon."
2568,"Lay a finger on any of the<hex:02100103>splendors, and I'll cut it off."
2569,My copy of <hex:021A020203>Ona Ramuhda<hex:021A020103>!<hex:02100103>It was here this morning!
2570,"Do I see it? Uh, why, of<hex:02100103>course I see <hex:021A020203>it<hex:021A020103>. Don't you?"
2571,Ye'll sleep with the fishes!
2572,Yer crab fodder!
2573,Fer Lord Leviathan!
2574,One of us! One of us!
2575,Don't look at me!<hex:02100103>Don't look at meee!
2576,There's no going back...
2577,Hah hah!<hex:02100103>Victory is mine!
2578,"Well, I'll be!"
2579,Wouldn't do to keep the client waiting...
2580,Anything for me?
2581,No? Bah.
2582,Stay away from this one!
2583,Bah! We've almost drunk the wine dry!
2584,Let's hope this meeting ends quickly...
2585,"Eat well and grow big, you must!"
2586,"Be strong and sturdy, foundation must!"
2587,"Much work to be done, there is! Much work..."
2588,"Beginning to take shape, it is!"
2589,"Contribute much to our progress, craft of no-feathers does!"
2590,"Soon take to sky, we will!"
2591,"Surrender our dream, we will not!"
2592,Have another cup... <snore>
2593,●00011
2594,●00012
2595,●00013
2596,●00014
2597,●00015
2598,Perhaps poor Ruby's<hex:02100103>wandered off...
2599,Looking for Ruby<hex:02100103>in all the wrong places.♪
2600,Now where in Nophica's<hex:02100103>name did that girl go?
2601,<sniff> <sniff>
2602,Come out this instant or<hex:02100103>you're going without supper!
2603,Ruby!? Ru～by!?
2604,"Why, oh why?"
2605,"Come, you must stand!"
2606,Ughhh...
2607,Just as we were free from the rancor...
2608,Can we not just live in peace?
2609,Graaarrrgh...
2610,Hurrrgh...
2611,Kill me... End it...
2612,H-Have you come to help us?<hex:02100103>Or hurt us!?
2613,"Where, oh where has<hex:02100103>my little girl gone?♪"
2614,"Oh where, oh where<hex:02100103>can she be?♪"
2615,Please help my companions!
2616,Pray take your disagreement<hex:02100103><hex:021A020203>outside<hex:021A020103>.
2617,Dangle a string off the<hex:02100103>edge? How hard can this be?
2618,"This one's a right<hex:02100103>monster, it is!"
2619,If this is another boot...
2620,"The one that got<hex:02100103>away, my arse!"
2621,Master SephiroxXx will be<hex:02100103>delighted with today's catch!
2622,Kelp... Always kelp...
2623,"A fine specimen, this is!"
2624,Just one more...
2625,"Well, well!<hex:02100103>What do we have here?"
2626,This'll fetch<hex:02100103>a fine price.
2627,Another decent find.
2628,I've fallen headfirst into<hex:02100103>the Matron's bosom!
2629,I'd risk a moment of<hex:02100103>rest but you never know<hex:02100103>when Master is watching...
2630,"Step back, friend. That<hex:02100103>spot is already claimed."
2631,This take should stay<hex:02100103>Master's hand tonight.
2632,I am INVINCIBLE!
2633,"The Spinner smiles on<hex:02100103>you this day, friend."
2634,Who needs luck when<hex:02100103>you have skill to spare?
2635,Might be I've time to wet<hex:02100103>me lips on a warm ale.
2636,Appears this area's<hex:02100103>been picked clean.
2637,Where to next?
2638,Nothing like sweat on the<hex:02100103>brow to soothe the soul.
2639,Another...and another...and...!
2640,"I wouldn't call myself a<hex:02100103>natural, but I'm a natural!"
2641,One for Master...<hex:02100103>(One for me...)
2642,As easy as taking<hex:02100103>candy from a rock!
2643,Never have I<hex:02100103>labored so hard...
2644,Take my word. The land<hex:02100103>here will yield no more.
2645,Finally! I can return home<hex:02100103>to my children at last!
2646,Must you call<hex:02100103>every quarter bell?
2647,"Not here to steal<hex:02100103>my spot now, are you?"
2648,Another call? I wonder<hex:02100103>what he wants this time...
2649,Ten bells and<hex:02100103>not a single bite...
2650,Enough with the fries...<hex:02100103>I'm here for a king!
2651,You're mine now!
2652,The bloody thing's<hex:02100103>a good yalm across!
2653,Freedom earned<hex:02100103>with a dragon!
2654,I've caught nothing<hex:02100103>here but the chills.
2655,Well met!
2656,Anything bite?
2657,"Venturing requires all <hex:021A020203>six<hex:021A020103><hex:02100103>senses. Yes, I said <hex:021A020203>six<hex:021A020103>."
2658,Mind your step. 'Tis a<hex:02100103>long way to the bottom.
2659,Pray help our child!
2660,"Open your eyes, son! Please!"
2661,"Hoho, a handy blade for each hand!"
2662,Is that it?<hex:02100103>What else can you tell me?
2663,They're soddin' late.<hex:02100103>Again.
2664,I'm bloody starvin'...
2665,I need me some new stabbers...
2666,What's our next job?
2667,"Ooh, I love me a good scrap!"
2668,I dunno what's goin' on<hex:02100103>but let's see some blood!
2669,"Yes, this should<hex:02100103>last us for a while..."
2670,Zzz... Zzz... Kwehzzz...
2671,We'll never...<hex:02100103>be...apart... Zzz...
2672,A glass of our vilest piss.
2673,One watered wine and one<hex:02100103>warm milk. Anything else?
2674,Have you decided yet?
2675,"Your wine, madam.<hex:02100103>A Fifth Astral Era vintage."
2676,Heh heh. Coming right up.
2677,Keep the drinks coming!<hex:02100103>And put it on <hex:021A020203>his<hex:021A020103> tab!
2678,"A glass of your best wine!<hex:02100103>And make it quick, woman."
2679,Only a Fifth? I suppose it<hex:02100103>will have to do. Begone now.
2680,Three... Two... One...
2681,Welcome to the<hex:02100103>Manderville Gold Saucer!
2682,"Escape reality,<hex:02100103>live the fantasy!"
2683,But I don't want to<hex:02100103>work in the silver mines!
2684,It's only for a few moons.<hex:02100103>Then my debt will be paid.
2685,You going to let her<hex:02100103>take your money like that?
2686,The stroke... The follow-<hex:02100103>through... That boy truly<hex:02100103>knows how to handle a ball...
2687,Today's my lucky day!<hex:02100103>Or perhaps tomorrow!
2688,"Pipe down, boy. Can't<hex:02100103>ye see I'm thinkin'?"
2689,Beggary is frowned upon<hex:02100103>at our fine establishment.
2690,I'm afraid we're going to<hex:02100103>have to ask you to leave.
2691,All I need is ten more MGP!<hex:02100103>You know I'm good for it!
2692,Everything in this place is<hex:02100103>so massive! I wonder if<hex:02100103>the owner is attempting to<hex:02100103>compensate for something.
2693,"After you, my dear."
2694,"No, after you. I insist."
2695,Knavery is unnecessary<hex:02100103>when matching wits with<hex:02100103>the likes of you.
2696,Them some right baggin'<hex:02100103>sleeves you 'ave there.
2697,Did I win again?
2698,But... But... You said this<hex:02100103>was your first time playing!
2699,"A little more to the left...<hex:02100103>Now up! No, back! Right!<hex:02100103>Stop! Stop! Stop!"
2700,I'll never best that Teioh!
2701,Da! I'm hungry<hex:02100103>and I miss Ma and Sis!
2702,Can someone─anyone─<hex:02100103>show me to the privy? I'm<hex:02100103>like to explode!
2703,Look! It's a senior<hex:02100103>saber...something!
2704,Every merchant worth his<hex:02100103>salt is watchin' ceruleum.
2705,There's a mad scramble<hex:02100103>to buy ceruleum!
2706,"Ought I invest, I wonder?"
2707,I'll make my fortune in<hex:02100103>ceruleum─see if I don't!
2708,<sniff> I want my mammy!
2709,"Ugh, noisy bloody brat.<hex:02100103>Can't be rid of it soon<hex:02100103>enough..."
2710,Over here! Over here!
2711,"This seat is taken,<hex:02100103>if you were wondering."
2712,"What exactly were we<hex:02100103>looking for again, Father?"
2713,“El Coloso” means<hex:02100103>“the Coloso.”
2714,<swoon><hex:02100103>You know everything!
2715,"Sting like a butterfly,<hex:02100103>float like a tree!"
2716,"Here's what I think<hex:02100103>of yer twenty-bell<hex:02100103>shifts, taskmaster!"
2717,Stop that yapping or <hex:021A020203>I'll<hex:021A020103><hex:02100103>show you a moogle's paw!
2718,"Don't you think if there<hex:02100103>was more to life than<hex:02100103>lugging crates, I'd be doing it!?"
2719,That sabotender told me<hex:02100103>there was fish in here!
2720,"How's about another<hex:02100103>go at her, eh?"
2721,I can see the top!
2722,What in the seven<hex:02100103>hells was that thing?
2723,"A cucumber, I think."
2724,Did you see him try<hex:02100103>and touch me bum?
2725,Where am I? I just<hex:02100103>want to go home...
2726,"No pets allowed, my arse."
2727,And then he<hex:02100103>went...FUNGAH!!!
2728,Fungah!?
2729,What does that even mean?
2730,You think you have<hex:02100103>what it takes to be <hex:021A020203>the<hex:021A020103><hex:02100103>Lords of the Dance!?
2731,You bloody lot move<hex:02100103>like sotted jellyfish!
2732,"No, no!<hex:02100103>You have it all wrong!"
2733,"Sir! Yes, sir!"
2734,Four simple motions. Is<hex:02100103>that so hard to remember!?
2735,"Close your eyes, darling.<hex:02100103>They cannot see you if<hex:02100103>you cannot see them."
2736,"Why is everyone<hex:02100103>staring at us, Bradford?"
2737,"My lucky numbers?<hex:02100103>Why, 1234, of course!"
2738,A kiss for good luck?<hex:02100103>That'll be 50 MGP.
2739,Rig away! I've won<hex:02100103>three drawings straight!
2740,I can't win a thing...<hex:02100103>I'm starting to think<hex:02100103>the lots are rigged.
2741,You'd best not let one of<hex:02100103>the attendants hear you...
2742,You mean waiting here<hex:02100103>won't see the drawing<hex:02100103>any earlier!?
2743,"And by “approximately”<hex:02100103>you mean “exactly,” right?"
2744,"By my calculations, you<hex:02100103>have approximately a 1 in<hex:02100103>10,000 chance of winning."
2745,Don't ask me what's<hex:02100103>in this crate. Just don't.
2746,That uniform serves only<hex:02100103>to objectify and is an<hex:02100103>insult to her inner beauty!
2747,Any complaints regarding<hex:02100103>staff attire can be taken<hex:02100103>up with the management.
2748,"Anything you need, love?"
2749,Top off your glass?
2750,How 'bout a hammer an'<hex:02100103>nails for to clap shut<hex:02100103>this windbag's flappin' gob?
2751,"The young master does<hex:02100103>not require any further<hex:02100103>refreshment, thank you."
2752,Rumor is it's<hex:02100103>anatomically correct.
2753,That's quite the statue...
2754,I heard the Saucer's kitchens<hex:02100103>claim all abandoned chocobos.
2755,No wonder there are so<hex:02100103>many chicken dishes!
2756,"Acceleration is the key<hex:02100103>to victory, I tell you."
2757,"Only a clever bird will<hex:02100103>claim the laurels, my boys."
2758,Nimble feet amount to<hex:02100103>naught without the<hex:02100103>stamina to drive them!
2759,I wonder if I have time for<hex:02100103>a swing at Cuff-a-Cur<hex:02100103>before the next race...
2760,"It's alright, Boko.<hex:02100103>The people here will<hex:02100103>take good care of you."
2761,"Old enough to waddle,<hex:02100103>old enough to race."
2762,"Thank the heavens you've<hex:02100103>come! Now, let us split up<hex:02100103>and save our friends' tails!"
2763,"Well, <hex:021A020203>I'm<hex:021A020103> the one<hex:02100103>who procured the<hex:02100103>rarest of ores!"
2764,"Why don't we leave<hex:02100103>these others to their<hex:02100103>squabbling, hm?"
2765,You'd best watch your tongue!
2766,He said that <hex:021A020203>I<hex:021A020103> was<hex:02100103>his favorite muse!
2767,Miqo'te manstealer!
2768,What of the city!?
2769,Its defenses are impenetrable!
2770,"Nay, we must not be overconfident..."
2771,The soldiers are unsettled...
2772,Then you must settle them!
2773,Understood!
2774,You've all come!<hex:02100103>Thank you...
2775,How could we not?<hex:02100103>Your homeland is in peril!
2776,I should not have left the Toll...
2777,Where are our reinforcements?
2778,"Will we be allowed into<hex:02100103>the city, I wonder..."
2779,Thank the gods you're here!
2780,D-Damn dragons!
2781,Lend your blade to Ishgard!
2782,We fight as one!<hex:02100103>For all Eorzeans!
2783,Why do they call it a<hex:02100103>square if the hall's round?
2784,"Ask your mother, boys."
2785,Cactpot!<hex:02100103>I'm rich! I'm rich!
2786,My thanks...
2787,I wouldn't have got caught<hex:02100103>if you'd stayed hidden!
2788,I would've stayed hidden if<hex:02100103>you hadn't kept looking at me!
2789,We'll never win the Durai<hex:02100103>Memorial if you two don't<hex:02100103>learn to work together.
2790,I suppose this spot<hex:02100103>is as good as any!
2791,What a wonderful view of...<hex:02100103>whatever those things are.
2792,"My patrons cannot stop<hex:02100103>talking of Rowena's new<hex:02100103>terrace, so I came to see<hex:02100103>what all the fuss is about."
2793,Hmph. I'll reserve<hex:02100103>me judgment till I've<hex:02100103>swallowed the grog.
2794,Looks as if ol' Rowena's<hex:02100103>more'n a few gil to spare.
2795,I deem this establishment<hex:02100103>fit for a Manderville man!
2796,I'll have to see about<hex:02100103>having some of those<hex:02100103>sent to the guild.
2797,"A decent terrace, <hex:021A020203>if<hex:021A020103> you<hex:02100103>enjoy these sort of things."
2798,"'Ow was the bloody grog?<hex:02100103>So good, I cannot recall!"
2799,"No love for poor<hex:02100103>Gerolt here, I reckon."
2800,"Your advice was worth<hex:02100103>its weight in gold, milady!"
2801,How fare the sales<hex:02100103>of Ironworks goods?
2802,But think of what people<hex:02100103>will say when they learn<hex:02100103>that's where it's from!
2803,"I can see clearly now,<hex:02100103>the rain is gone!"
2804,Lower tables<hex:02100103>would've been nice...
2805,Lady Rowena will not<hex:02100103>suffer riffraff in her<hex:02100103>new establishment.
2806,"If you have to ask, you're<hex:02100103>not supposed to know."
2807,"Come one, come all! The<hex:02100103>glory of the tourney awaits!"
2808,"Lord Manderville pays<hex:02100103>me to carry crates,<hex:02100103>so I carry crates."
2809,Is there a letter in<hex:02100103>your bag for me?
2810,I-I have something I<hex:02100103>must needs ask you!
2811,I-I do! I mean...what?
2812,Is it wrong of us to know<hex:02100103>such happiness?
2813,"Happiness can never be<hex:02100103>wrong, my love."
2814,"This time, he will be mine..."
2815,I-I-I... I l-l-l-l-l-lov─
2816,"Calm down, calm down!<hex:02100103>Take a deep breath<hex:02100103>and start again."
2817,What do you want for<hex:02100103>Valentione's Day?
2818,"Just you, my darling."
2819,Why does she not write!?
2820,"So, did you get anything<hex:02100103>for Valentione's Day?"
2821,"No card, no chocolate.<hex:02100103>Nothing..."
2822,"Just go over and give it<hex:02100103>to him, you daft sod!"
2823,I can't! I'm not ready! 
2824,A true man is <hex:021A020203>defined<hex:021A020103><hex:02100103>by his muscle... Bwahahaha!
2825,See how the oil glistens in<hex:02100103>the light of the crystals?
2826,Our eyes met!
2827,Ouch! What was that!?
2828,"Nowhere to run now, Spriggy!<hex:02100103>Nowhere to hide!"
2829,You ain't getting away<hex:02100103>from us this time!
2830,Bags I a leg!
2831,"Big, big eggiiies!<hex:02100103>Lucky, lucky treasuuure!!!"
2832,Why would these fiends<hex:02100103>trespass against us?
2833,Where have all the<hex:02100103>rolanberry cheesecakes gone?♪
2834,Mayhap I'm just too demanding...♪
2835,"Dream, if you will, a stage...♪"
2836,I am something you'll never understand...♪
2837,A body like yours<hex:02100103>ought to be in gaol...♪
2838,Feel the heat<hex:02100103>between me and you...♪
2839,This is what it sounds like<hex:02100103>when chocobos kweh...♪
2840,Have you ever seen<hex:02100103>such a beautiful animal?
2841,"Crash and boom<hex:02100103>and bangy doom.♪<hex:02100103>Tastybird, we eat<hex:02100103>you soon.♪"
2842,Boom and crash<hex:02100103>and doomy dash.♪<hex:02100103>Tastyegg we<hex:02100103>crack and smash.♪
2843,Be on your guard.<hex:02100103>He is yet close...
2844,There's naught like a long<hex:02100103>drag on the pipe here to<hex:02100103>calm a man's nerves after<hex:02100103>a day fittin' blast caps.
2845,Man!? You've not seen a<hex:02100103>day past ten summers!<hex:02100103>Now pass the bloody briar<hex:02100103>afore I whack you one good.
2846,<belch>
2847,Gahahaha! Somebody bring<hex:02100103>this boy another round!<hex:02100103>His first be runnin' down<hex:02100103>his britches!
2848,"Thal's balls, man!<hex:02100103>Stop wastin' good ale<hex:02100103>on a whelp what'll just<hex:02100103>disgorge 'er gutterwise!"
2849,Even the mutton down in<hex:02100103>Stone's Throw'll cost ye.<hex:02100103>Might be a toss o' the<hex:02100103>bones'd line yer linty purse.
2850,"Are you suggesting I<hex:02100103>use ill-gotten coin to<hex:02100103>purchase the services of<hex:02100103>a local courtesan? PAH, I say!"
2851,"Fight, my friends! Fight!"
2852,O Halone...
2853,Finish them!<hex:02100103>Finish them!
2854,Heathen scum!
2855,Ser Grinnaux!
2856,Get them!
2857,"This way, quickly!"
2858,Well done!
2859,An impressive performance!
2860,"Sway like a cobra, strike like a viper..."
2861,I must always look my best!
2862,I feel extra fierce in this mask!
2863,I need some matching earrings...
2864,"Hells, that thing was fast..."
2865,I hope nobody saw us...
2866,I thought we were done for...
2867,We'll beat it this time!
2868,Onwards to victory...with style!
2869,"Ah, my beloved Halone..."
2870,"Begone, netherlings!<hex:02100103>These are Vundu lands!"
2871,Bastards...
2872,If only...
2873,Dammit...
2874,"I worry not, for with every<hex:02100103>dawn comes a new day."
2875,I recall you from the<hex:02100103>battle on the Steps!
2876,Your bravery shall<hex:02100103>not soon be forgotten.
2877,This is only until<hex:02100103>F'lhaminn returns.
2878,You fool! I warned you<hex:02100103>not to drink too deep!
2879,<rumble> <rumble>
2880,Graaargggh!
2881,"Gather one, gather all!<hex:02100103>The show is about to begin!"
2882,This I learned from the<hex:02100103>Songstress of Ul'dah herself!
2883,For my next number...
2884,Thank you! Thank you!<hex:02100103>You are all too kind!
2885,Bollocks...
2886,How could such a wee thing be so strong!?
2887,"Tossed us about like a rag doll, she did!"
2888,"I have a few questions, if I may..."
2889,Might I trouble you for a moment...?
2890,The things I do for coin and country...
2891,Am I holding this thing right?
2892,Agh! I nearly had one!
2893,The bloody things just won't bite...
2894,Thank the gods!<hex:02100103>Help's finally arrived!
2895,Impossible...
2896,Ugh...
2897,You're mine!
2898,My thanks...
2899,That was close...
2900,Have at you!
2901,Damn their thick hides!
2902,Yaaargh!
2903,"What's the shortest way back, I wonder?"
2904,Keep an eye out for falling rocks!
2905,Prospecting looks a right chore.
2906,I'll bet you'd work up a right sweat digging.
2907,"Up, up, up it goes, then down, down, down!"
2908,I hope there's ore hereabouts.
2909,"Whew, that's one sharp drop."
2910,Isn't the ore on the inside?
2911,<buzzzzzz><hex:02100103>Sector clear...
2912,Per...orming...diagn...sti...<hex:02100103><buzzzzzz>
2913,Error! Error!<hex:02100103>Core failure imminent!
2914,Welcome to Azys Lla.<hex:02100103>Please form two lines<hex:02100103>and await processing.
2915,Heretics! Someone<hex:02100103>call the guard!
2916,Take your fortune-<hex:02100103>telling elsewhere!
2917,Don't let the beauty of this<hex:02100103>place fool you. Even the<hex:02100103>flowers would see you dead.
2918,I shall sleep well tonight!
2919,"He's not coming back, love..."
2920,Baa! Baa!
2921,Bleeeaaat!
2922,"I've been scattering marl<hex:02100103>so long, I cannot even<hex:02100103>remember when I started!"
2923,"Gods, how I hate cabbage..."
2924,Which end was I supposed<hex:02100103>to look into again?
2925,Fish in sea are like stars<hex:02100103>in heavens─ever bountiful!
2926,Then why can<hex:02100103>you catch none?
2927,Rain!
2928,Sky!
2929,Life!
2930,Open this door or I'll...<hex:02100103>Or I'll... Gah! Just open it!
2931,"'Tweren't for these<hex:02100103>goggles, our eyes'd freeze<hex:02100103>solid! I've seen it happen!"
2932,"We'll need six score nails,<hex:02100103>ten score lengths of ash...<hex:02100103>Are you getting all this?"
2933,Don't tell me it's frozen to<hex:02100103>the cobbles. I'm not falling<hex:02100103>for <hex:021A020203>that<hex:021A020103> one again!
2934,I have no idea how I'm<hex:02100103>going to get down...
2935,"Good-bye, cruel world!"
2936,Damned powder snow...
2937,I think I see a mountain!
2938,Six bells!? The foreman'll<hex:02100103>have me head!
2939,"It's straight to the pallet<hex:02100103>for me tonight... After an<hex:02100103>ale or six, of course."
2940,<belch>
2941,Gahahaha! Somebody bring<hex:02100103>this boy another round!<hex:02100103>His first be runnin' down<hex:02100103>his britches!
2942,"Thal's balls, man!<hex:02100103>Stop wastin' good brew<hex:02100103>on a whelp what'll just<hex:02100103>disgorge 'er gutterwise!"
2943,You must unlearn what<hex:02100103>you have learned.
2944,"What do you <hex:021A020203>mean<hex:021A020103>,<hex:02100103>“There is no try”?"
2945,Just what the<hex:02100103>colonel ordered.
2946,Quiet! I'll not have you<hex:02100103>frighten off my quarry!
2947,<click> <click>
2948,In or out? <click><hex:02100103><click> Out or in?
2949,I won't let them eat you.
2950,"If I lose another 'bo to<hex:02100103>those yetis, I'll be ruined."
2951,Whew...
2952,We're in your debt.
2953,May I have a moment?
2954,Make it quick.
2955,Just a few more malms...
2956,Cut my hand with this<hex:02100103>damned knife. Captain<hex:02100103>says no hunting till it heals.
2957,"The colder it grows, the<hex:02100103>bolder the heretics become."
2958,Zzz... Zzz... <snort> Zzz...
2959,Zzz... Mog be nimble...<hex:02100103>Mog be quick... Zzz...
2960,"I can't stop, kupo!"
2961,"Zzz... If I could only eat<hex:02100103>in my sleep, kupo... Zzz..."
2962,A flying landlord!?
2963,"You like my axe? You<hex:02100103>can't have it, kupo!"
2964,You'll see me a knight<hex:02100103>afore you see me<hex:02100103>swing a sledge.
2965,"Just leave me, Sister."
2966,"What were you thinking,<hex:02100103>coming back out here<hex:02100103>before your wounds healed?"
2967,It's colder than a<hex:02100103>dragon's stare out there!
2968,"“Lift with the legs,”<hex:02100103>she said. Bah!"
2969,"I could use that pickaxe<hex:02100103>over here, Midlander."
2970,Even the mutton down in<hex:02100103>the Brume'll cost ye.<hex:02100103>Might be a toss o' the<hex:02100103>bones'd line yer linty purse.
2971,"Are you suggesting I<hex:02100103>use ill-gotten coin to<hex:02100103>purchase the services of<hex:02100103>a local courtesan? Pah, I say!"
2972,They're all dead...and it<hex:02100103>was me who killed 'em!
2973,Why do I even bother?<hex:02100103>It will only be demolished<hex:02100103>again in the next raid...
2974,This won't be<hex:02100103>nearly enough...
2975,I'll take two of everything.<hex:02100103>In gold <hex:021A020203>and<hex:021A020103> silver!
2976,Is this a “P” or an “R”?
2977,Maybe if you had studied<hex:02100103>your letters instead of<hex:02100103>playing Knights & Knaves<hex:02100103>we'd have our lemoncakes.
2978,"Might you have aught<hex:02100103>for boils, miss? Big ones."
2979,"You need more than<hex:02100103>an endorsement to enter<hex:02100103>the seminary, you know."
2980,It feels as if we've<hex:02100103>waited here an eternity!
