731,Abandon II,Critical hit rate is increased.
732,Abandon III,Critical hit rate is increased.
733,Abandon IV,Critical hit rate is increased.
734,Uncontrollable,Critical hit rate is increased.
735,Raw Intuition,Damage taken is reduced and HP is restored with each weaponskill successfully delivered.
736,Blood of the Dragon,Potency of <hex:024804F201F403><hex:024904F201F503>Jump<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Spineshatter Dive<hex:0249020103><hex:0248020103> are increased.
737,Ley Lines,Naturally occurring ley lines have been connected into a circle of power.
738,Circle of Power,"Spell cast times, recast times, and auto-attack delay are reduced."
739,Asylum,A veil of succor is healing party members in the area.
740,Shadowskin,Damage taken is reduced.
741,Scourge,"Sanity is slipping, causing damage over time."
742,Blood Weapon,Absorbing MP upon landing weaponskills or spells.<hex:02100103>Enhanced Blackblood Effect: Increasing <hex:024804F201F403><hex:024904F201F503>Blood Gauge<hex:0249020103><hex:0248020103> upon landing weaponskills or spells.
743,Grit,Enmity is increased.
744,Dark Dance,Chance to parry is increased.
745,Blood Price,Partial MP restored when damage is taken.
746,Dark Mind,Physical and magic damage taken are reduced.
747,Shadow Wall,Damage taken is reduced.
748,Delirium,Intelligence is reduced.
749,Salted Earth,"The ground is rendered void of all life, dealing unaspected damage to any who tread upon it."
750,Another Victim,"When target is KO'd or effect expires, the dark knight who marked target will recover HP and MP."
751,Darkside,Damage dealt is increased while MP regeneration is stopped.
752,Dark Arts,Potency of certain dark knight actions is enhanced.
753,Reprisal,Damage dealt is reduced.
754,Gathering Rate Up (Limited),Chance of obtaining an item on your next gathering attempt is increased.
755,Gathering Fortune Up (Limited),Chance of obtaining an HQ item on your next gathering attempt is increased.
756,Gathering Yield Up (Limited),Number of items obtained on your next gathering attempt is increased.
757,Scrutiny,Collectability increase is improved.
758,Utmost Caution,Item wear increase reduced on next appraisal.
759,Gift of the Land II,Increased chance of triggering <hex:024804F201FA03><hex:024904F201FB03>Gatherer's Boon<hex:0249020103><hex:0248020103>.
760,Single Mind,The next appraisal will not use a gathering attempt.
761,Snagging,Able to land fish and items inaccessible with normal bait or lures.
762,Fish Eyes,Able to locate fish usually hidden regardless of their normal hours of activity.
763,Chum,The amount of time waiting for a bite is reduced.
764,Inefficient Hooking,<hex:024804F201F403><hex:024904F201F503>Hook<hex:0249020103><hex:0248020103> efficiency is reduced.
765,Catch and Release,Chance of landing fish of greater size is increased.
766,Anthropomorph,The fluid has assumed the form of a man.
767,Chiromorph,The fluid has assumed the form of a hand.
768,Anemomorph,The fluid has assumed the form of a vortex.
769,Burning Chains,"Red-hot chains sear the flesh on your body, causing damage over time."
770,Fetters,Unable to execute actions.
771,,
772,,
773,Enliven,All action direction requirements are nullified.
774,Down for the Count,Unable to move or execute actions.
775,Invincibility,Invulnerable to all damage.
776,Invincibility,Invulnerable to all damage.
777,Blessing of the Void,A voidal barrier is nullifying damage and granting critical damage for all attacks.
778,Earthen Accord,The land is under unwavering rule.
779,Out of Body,Spirit and body are temporarily disjoined.
780,Resonant,Strength is transcending that of mere mortals.
781,Aether Sickness,Overexposure to concentrated aether is preventing resonation.
782,Unbridled,The true power of Ame-no-Habakiri is unleashed.
783,Down for the Count,Unable to move or execute actions.
784,Voidblood,Covered in voidsent blood. Damage taken is increased.
785,Nymian Plague,"Infected with the Nymian Plague. If not cured, you will transform into a tonberry."
786,Battle Litany,Critical hit rate is increased.
787,Silhouette,A portion of enmity generated by a ninja is being directed to you.
788,Shadewalker,A portion of enmity generated is being directed to a party member.
789,Smoke Screen,Enmity generation is reduced.
790,Duality,Next weaponskill will be executed multiple times.
791,Dissipation,Healing magic potency is increased.
792,Emergency Tactics,The next <hex:024804F201FA03><hex:024904F201FB03>Galvanize<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Catalyze<hex:0249020103><hex:0248020103> statuses are transformed into HP recovery equaling the amount of damage reduction intended for their barriers.
793,First Chakra,The first chakra is open.
794,Second Chakra,The first and second chakra are open.
795,Third Chakra,"The first, second, and third chakra are open."
796,Fourth Chakra,"The first, second, third, and fourth chakra are open."
797,Fifth Chakra,"The first, second, third, fourth, and fifth chakra are open."
798,Aero III,Swift air currents are tearing at the flesh causing wind damage over time.
799,Fey Wind,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
800,Fetters,Unable to execute actions.
801,Poison,Toxins are causing damage over time.
802,Fang and Claw Bared,Able to execute <hex:024804F201F403><hex:024904F201F503>Fang and Claw<hex:0249020103><hex:0248020103>.
803,Wheel in Motion,Able to execute <hex:024804F201F403><hex:024904F201F503>Wheeling Thrust<hex:0249020103><hex:0248020103>.
804,Vulnerability Down,Damage taken is reduced.
805,Collector's Glove,Able to discern the location of collectables.
806,Vulnerability Up,Damage taken is increased.
807,Aethertrail Attunement,Aether within the body is attuned to the aethertrails left by the dreadwyrm Bahamut.
808,Dreadwyrm Trance,"Drawing on the power of Bahamut, increasing magic damage dealt."
809,Slime,Viscous discharge is hampering movement and inflicting damage over time.
810,Living Dead,Unable to be KO'd by most attacks. Status changed to <hex:024804F201FA03><hex:024904F201FB03>Walking Dead<hex:0249020103><hex:0248020103> in most cases when HP is reduced to 0.
811,Walking Dead,Most attacks will not reduce HP below 1. Restoring HP with each weaponskill successfully delivered and spell cast. The inability to restore 100% of HP before timer runs out will result in KO.
812,Magic Vulnerability Down,Magic damage taken is reduced.
813,Dark Dance,Parry and evasion rates are increased.
814,Enhanced Unleash,Next <hex:024804F201F403><hex:024904F201F503>Unleash<hex:0249020103><hex:0248020103> will not require any MP to cast.
815,Enhanced Benefic II,Next <hex:024804F201F403><hex:024904F201F503>Benefic II<hex:0249020103><hex:0248020103> will restore critical HP.
816,Enhanced Royal Road,Potency of the card played is enhanced.
817,Expanded Royal Road,Adds area of effect to next card played.
818,Extended Royal Road,Duration of the card played is extended.
819,Slashing Resistance Down,Slashing resistance is reduced.
820,Piercing Resistance Down,Piercing resistance is reduced.
821,Blunt Resistance Down,Blunt resistance is reduced.
822,Fetters,Unable to execute actions.
823,Seduced,Enthralled by an irresistible force and unable to act of your own volition.
824,,
825,The Twelve's Bounty,"Elemental shard<hex:020862E0E94511FF5A><hex:020856E0E94633FF22>, crystal, and cluster yields are<hex:FF2D><hex:020829E0E9462AFF18> and crystal yields are<hex:FF0A> yield is<hex:03><hex:03><hex:FF01><hex:03> increased."
826,Card Drawn,An arcanum is drawn from the deck.
827,Royal Road,Effect of the next card drawn will be altered.
828,Card Held,An arcanum is being held in the spread.
829,The Balance,Damage dealt is increased.
830,The Bole,Damage taken is reduced.
831,The Arrow,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
832,The Spear,Critical hit rate is increased.
833,The Ewer,Restoring MP over time.
834,The Spire,Restoring TP over time.
835,Aspected Benefic,Regenerating HP over time.
836,Aspected Helios,Regenerating HP over time.
837,Nocturnal Field,An astromantic field is nullifying damage.
838,Combust,Proximity of a theoretical sun is causing damage over time.
839,Diurnal Sect,A <hex:024804F201FA03><hex:024904F201FB03>Regen<hex:0249020103><hex:0248020103> effect is added to certain actions.
840,Nocturnal Sect,A damage-nullifying barrier effect is added to certain actions.
841,Lightspeed,Spell casting time is reduced.
842,Luminiferous Aether,Restoring MP over time while enmity generation is reduced.
843,Combust II,Proximity of a theoretical sun is causing damage over time.
844,Disabled,Damage dealt is reduced.
845,Synastry,"An aetheric bond is created with a party member. Each time a single-target healing spell is cast, that member will recover partial HP."
846,Synastry,"An aetheric bond is created with a party astrologian. Each time a single-target healing spell is cast by the astrologian, you will recover partial HP."
847,Collective Unconscious,An area of mind attunement is healing party members.
848,Collective Unconscious,"An area of mind attunement is created, reducing damage taken for all who enter."
849,Collective Unconscious,Damage taken is reduced.
850,Angler's Fortune,Chance of landing a large-sized catch while fishing is increased.
851,Reassembled,Next weaponskill will result in a critical direct hit. Damage dealt when under an effect that raises critical hit rate or direct hit rate is increased.
852,Promotion,Autoturret auto-attack mode is disabled.
853,Rapid Fire,Weaponskill recast time is reduced.
854,Lead Shot,"Poisonous lead slowly spreads through the bloodstream, causing damage over time."
855,Hot Shot,Physical damage dealt is increased.
856,Enhanced Slug Shot,Potency of next <hex:024804F201F403><hex:024904F201F503>Slug Shot<hex:0249020103><hex:0248020103> is increased.
857,Cleaner Shot,Potency of next <hex:024804F201F403><hex:024904F201F503>Clean Shot<hex:0249020103><hex:0248020103> is increased.
858,Gauss Barrel,"A gauss barrel is attached to the firearm, increasing attack power but adding cast times to machinist weaponskills."
859,Rent Mind,Magic damage dealt is reduced.
860,Dismantled,Damage dealt is reduced.
861,Wildfire,Damage is being accumulated with each weaponskill landed by the machinist who applied the effect.
862,Ammunition Loaded,Firearm is loaded with special ammunition.
863,Land Waker,Damage taken is reduced.
864,Dark Force,Damage taken is reduced.
865,The Wanderer's Minuet,Damage dealt is increased while cast time is added to all archer and bard weaponskills.
866,The Warden's Paean,Impervious to the next enfeeblement.
867,Sharpcast,"Next <hex:024804F201F403><hex:024904F201F503>Scathe<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Fire<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Thunder<hex:0249020103><hex:0248020103> spell cast will trigger enhanced status."
868,Enochian,Magic damage dealt is increased.
869,Carnal Chill,Damage dealt is reduced.
870,Push Back,Countering any physical attacks and reflecting next knockback effect.
871,Name of the Elements,Efficiency of <hex:024804F201F403><hex:024904F201F503>Brand of the Elements<hex:0249020103><hex:0248020103> is increased.
872,,
873,,
874,,
875,,
876,,
877,Nameless,Unable to recite the <hex:024804F201F403><hex:024904F201F503>Name of the Elements<hex:0249020103><hex:0248020103>.
878,Maker's Mark,Flawless Synthesis CP cost and durability loss is reduced to zero.
879,Crafter's Soul,Chances of material condition becoming good are increased.
880,Whistle,Synthesis-related effects granted based on stack size.
881,,
882,,
883,,
884,,
885,,
886,,
887,,
888,,
889,,
890,,
891,,
892,,
893,Vulnerability Up,Damage taken is increased.
894,Wind Resistance Down,Resistance to wind damage is reduced.
895,Invincibility,Impervious to all attacks.
896,Down for the Count,Unable to move or execute actions.
897,Regen,Regenerating HP over time.
898,Lightning Resistance Down,Lightning resistance is reduced.
899,Physical Vulnerability Down,Physical damage taken is reduced.
900,Temporal Displacement,Time is stopped.
901,Fetters,Unable to execute actions.
902,Jackpot,MGP earned at Gold Saucer attractions is increased.
903,Collectable Synthesis,Creating collectables.
904,Prey,Marked as prey. Any party members you wander near will become marked in your stead.
905,Thin Ice,Having trouble maintaining a solid foothold upon ice-covered ground.
906,Darkness,Damage dealt is increased while damage taken is reduced.
907,Arcanum Blessing,HP restored via healing magic is increased.
908,Aethertrail Attunement,"Aether within the body is near completely attuned to the aethertrails left by the dreadwyrm Bahamut. When attunement reaches 6, you will enter the <hex:024804F201FA03><hex:024904F201FB03>Dreadwyrm Trance<hex:024804F201FA03><hex:024904F201FB03>."
909,Refresh,Restoring MP over time.
910,Doom,Certain death when counter reaches zero.
911,Thin Ice,Having trouble maintaining a solid foothold upon ice-covered ground.
912,Vulnerability Down,Damage taken is reduced.
913,Balance Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Balance<hex:0249020103><hex:0248020103> card is drawn.
914,Bole Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Bole<hex:0249020103><hex:0248020103> card is drawn.
915,Arrow Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Arrow<hex:0249020103><hex:0248020103> card is drawn.
916,Spear Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Spear<hex:0249020103><hex:0248020103> card is drawn.
917,Ewer Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Ewer<hex:0249020103><hex:0248020103> card is drawn.
918,Spire Drawn,The <hex:024804F201FA03><hex:024904F201FB03>Spire<hex:0249020103><hex:0248020103> card is drawn.
919,Heightened Visibility,Able to see and attack concealed targets.
920,Balance Held,The <hex:024804F201FA03><hex:024904F201FB03>Balance<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
921,Bole Held,The <hex:024804F201FA03><hex:024904F201FB03>Bole<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
922,Arrow Held,The <hex:024804F201FA03><hex:024904F201FB03>Arrow<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
923,Spear Held,The <hex:024804F201FA03><hex:024904F201FB03>Spear<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
924,Ewer Held,The <hex:024804F201FA03><hex:024904F201FB03>Ewer<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
925,Spire Held,The <hex:024804F201FA03><hex:024904F201FB03>Spire<hex:0249020103><hex:0248020103> card is drawn and held in your spread.
926,Sleep,Overwhelming drowsiness is preventing the execution of actions.
927,Nectar,Your entire body is covered in sweet-smelling nectar.
928,Black Menace,The beast is overtaken with madness.
929,Vulnerability Down,Damage taken is reduced.
930,Fetters,Unable to execute actions.
931,Blunt Resistance Down,Blunt resistance is reduced.
932,Quarantine,You are separated from your allies.
933,Healing Potency Down,Healing magic potency is reduced.
934,Physical Vulnerability Up,Physical damage taken is increased.
935,,
936,,
937,Unwilling Host,A parasite has entered the body and taken control of all motor skills. Parasite is passed via direct contact with other players.
938,Throttle,Windpipe is crushed. KO is imminent.
939,Out of the Action,Unable to execute actions.
940,Bleeding,Sustaining damage over time.
941,Ranged Resistance,Invulnerable to ranged attacks.
942,Magic Resistance,Invulnerable to magic attacks.
943,Light of Ascalon,Strengthened by the power of the dragon's eye imbued within the holy blade.
944,Sword of the Heavens,Damage dealt by self and nearby allies is increased.
945,Shield of the Heavens,Damage taken by self and all nearby allies is reduced.
946,Legs of the Spider,Physical form is changed to that of a spider.
947,Wings of the Raptor,Physical form is changed to that of a bird of prey.
948,Shocking Counter,Countering all attacks with lightning damage.
949,Burning Counter,Countering all attacks with fire damage.
950,Freezing Counter,Countering all attacks with ice damage.
951,Cutting Counter,Countering all attacks with wind damage.
952,Burying Counter,Countering all attacks with earth damage.
953,Drowning Counter,Countering all attacks with water damage.
954,Unrelenting Counter,Countering all attacks with unaspected damage.
955,Healing Potency Up,HP restoration via healing magic is increased.
956,Wheel of Fortune,Regenerating HP over time.
957,Digestive Enzymes,"Corrosive enzymes cover your body, increasing damage sustained by Devoured status."
958,Prey,Marked as prey. Any enemy you wander near will become marked in your stead.
959,Strings of the Marionette,Physical form is changed to that of a doll.
960,Pyretic,Fire-aspected damage is taken with every action.
961,Seized,Held in a vicelike grip and cannot act. Taking damage over time.
962,ATK Up,ATK is increased.
963,ATK Down,ATK is decreased.
964,DEF Up,DEF is increased.
965,DEF Down,DEF is decreased.
966,SPD Up,Movement speed is increased.
967,SPD Down,Movement speed is decreased.
968,Arcana Breaker,Dealing extra damage to Arcana Stones.
969,Invincibility,Invulnerable to all damage.
970,Critter Resistance,Invulnerable to damage dealt by critter-type minions.
971,Monster Resistance,Invulnerable to damage dealt by monster-type minions.
972,Poppet Resistance,Invulnerable to damage dealt by poppet-type minions.
973,Gadget Resistance,Invulnerable to damage dealt by gadget-type minions.
974,Critter Vulnerability,Suffering extra damage from critter-type minions.
975,Monster Vulnerability,Suffering extra damage from monster-type minions.
976,Poppet Vulnerability,Suffering extra damage from poppet-type minions.
977,Forced Withdrawal,Readying withdrawal from the playing field.
978,ATK & DEF Up,ATK and DEF are increased.
979,Damage Over Time,Sustaining damage over time.
980,Expanded Attack,Auto-attacks reach all nearby enemies.
981,Invincibility,Invulnerable to all damage.
982,Critter Resistance,Invulnerable to damage dealt by critter-type minions.
983,Monster Resistance,Invulnerable to damage dealt by monster-type minions.
984,Poppet Resistance,Invulnerable to damage dealt by poppet-type minions.
985,Gadget Resistance,Invulnerable to damage dealt by gadget-type minions.
986,Bind,Unable to move.
987,Trapper,Readying trap.
988,Paralysis,Deadened nerves are sometimes preventing the execution of actions.
989,Rehabilitation,Regenerating HP over time.
990,Fetters,Unable to execute actions.
991,Seduced,Enthralled by an irresistible force and unable to act of your own volition.
992,Offense Kit,Damage dealt is increased.
993,Defense Kit,Damage taken is reduced.
994,Marked for Culling,"Damage taken is increased. The greater the stack, the higher the increase."
995,Headache,Suffering mild head trauma. Damage dealt is reduced. Increased trauma results in a Concussion.
996,Concussion,Suffering severe head trauma. Unable to act and taking increased damage.
997,Concussion,Suffering severe head trauma. Unable to act and taking increased damage.
998,Bigbulge Goblixer,Transformed into a sasquatch and only able to execute the action Browbeat.
999,Swiftkicks Goblixer,Transformed into a vulture and only able to execute the action Wing Cutter.
1000,Blankface Goblixer,Unable to be readily detected by sight.
1001,Goblixer Overgulp,Overdosed on goblixers. Side effects will emerge if stack increases.
1002,Goblixer Grumblygut,Experiencing side effects from overconsumption of goblixers.
1003,Bigbulge Biggerbrain,Damage dealt is increased while damage taken is reduced.
1004,Anti-coagulant,"Wounds are bleeding, causing damage over time. Overexposure to anti-coagulant will result in KO."
1005,Force Against Might,Physical damage taken is significantly reduced while magic damage taken is significantly increased.
1006,Force Against Magic,Magic damage taken is significantly reduced while physical damage taken is significantly increased.
1007,Invisible,Unable to be detected by sight.
1008,Nohurts Goblixer,Removing anti-coagulant from blood while regenerating HP over time.
1009,Road to Toad,Slowly transforming into a toad. Process accelerates as stack increases.
1010,Fetters,Unable to execute actions.
1011,Concentrated Poison,Powerful poison is slowly draining HP while HP recovery via healing magic and actions is reduced.
1012,High Wire,Heightened excitement is causing actions to become erratic.
1013,Reverse,The effects of white magicks have been reversed from beneficial to corrupting.
1014,Rehabilitation,Regenerating HP over time.
1015,Seed of Life,Each stacked seed staves off the hands of death.
1016,Damage Down,Damage dealt is reduced.
1017,Physical Damage Up,Physical damage dealt is increased.
1018,Physical Damage Up,Physical damage dealt is increased.
1019,Magic Damage Up,Magic damage dealt is increased.
1020,Allied Arithmeticks,Increasing attributes by an amount calculated using the number of nearby allies.
1021,Low Arithmeticks,Vulnerable to damage while on low ground.
1022,High Arithmeticks,Vulnerable to damage while on high ground.
1023,Compressed Water,Highly compressed aetherial energy covers the body. Water-aspected damage dealt when effect ends.
1024,Compressed Lightning,Highly compressed aetherial energy covers the body. Lightning-aspected damage dealt when effect ends.
1025,Water Resistance Down II,Water resistance is significantly reduced.
1026,Lightning Resistance Down II,Lightning resistance is significantly reduced.
1027,Final Punishment,Sentenced to public flogging. Refusal to serve sentence will result in additional punishment.
1028,Direct Attack,Able to directly attack the target.
1029,Final Decree Nisi A,<hex:024804F201FA03><hex:024904F201FB03>Decree Nisi A<hex:0249020103><hex:0248020103> is issued.
1030,Final Decree Nisi B,<hex:024804F201FA03><hex:024904F201FB03>Decree Nisi B<hex:0249020103><hex:0248020103> is issued.
1031,Final Judgment: Max HP,Sentenced to receive increased HP. Refusal to serve sentence will result in additional punishment.
1032,Final Judgment: Min HP,Sentenced to receive reduced HP. Refusal to serve sentence will result in additional punishment.
1033,Final Judgment: Penalty I,Sentenced to receive enfeeblement I. Refusal to serve sentence will result in additional punishment.
1034,Final Judgment: Penalty II,Sentenced to receive enfeeblement II. Refusal to serve sentence will result in additional punishment.
1035,Final Judgment: Penalty III,Sentenced to receive enfeeblement III. Refusal to serve sentence will result in additional punishment.
1036,Final Judgment: Decree Nisi A,Sentenced to receive <hex:024804F201FA03><hex:024904F201FB03>Decree Nisi A<hex:0249020103><hex:0248020103>. Refusal to serve sentence will result in additional punishment.
1037,Final Judgment: Decree Nisi B,Sentenced to receive <hex:024804F201FA03><hex:024904F201FB03>Decree Nisi B<hex:0249020103><hex:0248020103>. Refusal to serve sentence will result in additional punishment.
1038,Final Flight,Damage taken from J Storm is increased.
1039,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.
1040,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.
1041,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.
1042,Direct Attack,Able to directly attack the target.
1043,Direct Attack,Able to directly attack the target.
1044,Magnetic Levitation,Hovering above the ground.
1045,Gradual Zombification,Slowly transforming into a brain-craving zombie.
1046,Concentrated Poison,Powerful poison is slowly draining HP while HP recovery via healing magic is reduced.
1047,Confused,Attacking allies instead of the enemy.
1048,Direct Attack,Able to directly attack the target.
1049,Pyretic,Fire-aspected damage is taken with every action.
1050,EXP Bonus,Receiving a mentor/new adventurer/returner party bonus.
1051,Prey,Marked as prey.
1052,Wind Resistance Down II,Wind resistance is significantly reduced.
1053,Earth Resistance Down II,Earth resistance is significantly reduced.
1054,Vulnerability Up,Damage taken is increased.
1055,Fetters,Unable to execute actions.
1056,Mimic,Repeating any ability or item used by forerunning chocobos.
1057,Feather Field,Effects inflicted by other chocobos' fields are nullified.
1058,Super Sprint,Sprinting until all stamina is spent.
1059,Enervation,Damage dealt is reduced and damage taken is increased.
1060,Silence,A stifling magic is preventing casts.
1061,Priority Aetheryte Pass,Aetheryte teleportation fees are reduced.
1062,Heavy Medal,"The weight of medals collected is hampering faculty to fend off attacks. The higher the stack, the more damage taken."
1063,Healing Potency Down,Healing magic potency is reduced.
1064,Off-balance,The next attack suffered will result in knockback.
1065,Brand of the Fallen,Damage taken is increased the further those branded are from each other.
1066,Bitter Hate,Suffering the mind-rending effects of Nidhogg's raw fury. A stack of 8 will result in extreme damage.
1067,Dirty Venom,"Dark poisons course through your veins, reducing damage dealt and maximum HP."
1068,Assimilation,Eye contact with the enemy is resulting in gradual assimilation of body and mind.
1069,Assimilated,Completely assimilated with the enemy.
1070,Cube,Damage taken is decreased.
1071,Pyramid,Evasion is increased.
1072,Acceleration Bomb,An acceleration-trigger explosive is affixed to the body. Any movement when effect wears off will result in detonation.
1073,Digestive Fluid,Highly corrosive acid is reducing movement speed while causing damage over time.
1074,Bleeding,Sustaining damage over time.
1075,Heart of Man,Nidhogg has taken the form of a man.
1076,Heart of Dragon,Nidhogg has taken his true form.
1077,Lightning Chain,Bound by searing chains causing damage over time.
1078,Priority Seal Allowance,Company seals earned are increased.
1079,Gold Saucer VIP Card,MGP earned at Gold Saucer attractions is increased.
1080,Squadron Battle Manual,EXP earned through battle is increased.
1081,Squadron Survival Manual,EXP earned through gathering is increased.
1082,Squadron Engineering Manual,EXP earned through crafting is increased.
1083,Squadron Spiritbonding Manual,Spiritbonding speed is increased.
1084,Rationing,Food effect duration is increased.
1085,Squadron Gear Maintenance Manual,Gear wear is reduced.
1086,Squadron Enlistment Manual,Squadron recruit enlistment chance is increased.
1087,Accursed Pox,"Humours are corrupted, causing damage over time. HP regeneration has also stopped and damage dealt is reduced."
1088,Blind,Encroaching darkness is lowering accuracy.
1089,HP Penalty,Maximum HP is decreased.
1090,Damage Down,Damage dealt is reduced.
1091,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
1092,Amnesia,Unable to use abilities.
1093,HP & MP Boost,Maximum HP and MP are increased.
1094,Item Penalty,Unable to use normal items or certain dungeon-specific items.
1095,Sprint Penalty,Unable to sprint.
1096,Knockback Penalty,Unable to use knockback and draw-in effects.
1097,Auto-heal Penalty,HP regeneration has stopped.
1098,Aetherial Surge,Releasing excess aether.
1099,Healing Potency Up,HP restoration via healing magic is increased.
1100,Vulnerability Down,Damage taken is reduced.
1101,Toad,Transformed into a toad.
1102,Chicken,Transformed into a chicken.
1103,Imp,Transformed into an imp.
1104,Obfuscated,An obfuscation charm is hiding you from enemies.
1105,Pumpkin,Transformed into a pumpkin.
1106,Obfuscated,Hidden from enemies.
1107,Heavy,Movement speed is reduced.
1108,Hidden,Unable to be detected. Movement speed is severely reduced.
1109,Impervious,Impervious to all but select attacks.
1110,Clawbound,Your body is bound to Nidhogg's claw. Any damage taken also results in damage to the claw.
1111,Fangbound,Your body is bound to Nidhogg's fang. Any damage taken heals the fang.
1112,Movement Speed Up,Movement speed is increased.
1113,Out of the Action,Unable to execute actions.
1114,Disease,Movement speed and HP recovery via healing magic are reduced.
1115,Eternal Doom,Zombification when counter reaches zero or upon KO. KO does not remove zombification.
1116,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
1117,Stab Wound,"Wounds dealt by a piercing weapon are bleeding, causing damage over time."
1118,Passenger,Riding a moving object.
1119,Temporal Displacement,Time is stopped.
1120,Defamation,You are convicted with defamation.
1121,Aggravated Assault,You are convicted with aggravated assault.
1122,Shared Sentence,You are convicted for a crime committed by you and your peers.
1123,House Arrest,You are ordered to remain bound to another party.
1124,Restraining Order,You are ordered to remain separated from another party.
1125,Directional Invincibility,Invulnerable to all damage taken from a certain direction.
1126,Main Hull Reassembly,Repairing main hull.
1127,Right Arm Reassembly,Repairing right arm.
1128,Left Arm Reassembly,Repairing left arm.
1129,Main Hull Operational,Main hull repaired and operational.
1130,Right Arm Operational,Right arm repaired and operational.
1131,Left Arm Operational,Left arm repaired and operational.
1132,Extreme Caution,"A penalty will be assessed for any action, auto-attack, or movement taken after status ends."
1133,Pyretic,Fire-aspected damage is taken with every action.
1134,Imp,Transformed into an imp and unable to execute actions.
1135,Sunseal,Marked with the sunseal.
1136,Moonseal,Marked with the moonseal.
1137,Fire Resistance Down II,Fire resistance is significantly reduced.
1138,Magic Vulnerability Up,Magic damage taken is increased.
1139,Physical Damage Up,Physical damage dealt is increased.
1140,Raise,Teetering on the brink of consciousness.
1141,Heavy,Movement speed is reduced.
1142,Aetherial Surge,Releasing excess aether.
1143,Infinite Fire,Marked with fire.
1144,Infinite Ice,Marked with ice.
1145,Keen Edge,Sustaining damage over time in exchange for dealing increased damage to targets.
1146,Riled,Damage dealt is increased and restoring HP over time.
1147,Shadow Links,Sustaining damage over time. Movement speed is also decreased.
1148,Shadow Limb,A shadowy appendage has sprouted from Scathach's body.
1149,Wolf's Heart Kit,Movement speed is increased while restoring MP over time.
1150,Deep Freeze,"Your body is encased in ice, preventing action and dealing damage over time."
1151,Fae Cloak,An enchantment is preventing detection by fae creatures.
1152,Darksight,Able to see with little illumination.
1153,Fetters,Unable to move.
1154,Beastking's Boon,"Receiving the boon of the Beastking, Buer."
1155,Aetherial Enhancement,Damage dealt is increased.
1156,Magic Damage Up,Magic damage dealt is increased.
1157,Water Resistance Down II,Water resistance is significantly reduced.
1158,Nose for Battle,Detecting a skirmish nearby.
1159,Infinite Anguish,Sustaining damage over time and damage taken from attacks is increased.
1160,Enfeebled,"Enfeebling elixir has corrupted the humours, causing damage over time."
1161,Damage Up,Damage dealt is increased.
1162,Infinite Anguish,Sustaining damage over time and damage taken from attacks is increased.
1163,Stroke of Genius,Maximum CP is increased by 15.
1164,Manipulation,Receiving 5 points of <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> after each step.
1165,Initial Preparations,CP consumption may be reduced.
1166,Fathom,Able to locate teeming waters suitable for spearfishing.
1167,Shark Eye,Surveying the waters for the nearest teeming waters.
1168,Shark Eye II,Surveying the waters for the highest-level teeming waters.
1169,Veteran Trade,Fish of a certain type are now aware of your presence and have left the area.
1170,Bountiful Catch,Number of items obtained on your next gigging attempt is increased.
1171,Nature's Bounty,Chance of landing large-sized fish is increased.
1172,Salvage,Able to discover treasure maps.
1173,Truth of Oceans,Able to locate swimming shadows.
1174,Intervention,Damage taken is reduced.
1175,Passage of Arms,"An area of land has been granted protection, reducing damage taken for all who enter."
1176,Arms Up,Damage taken is reduced.
1177,Inner Release,<hex:024804F201F403><hex:024904F201F503>Beast Gauge<hex:0249020103><hex:0248020103> consumption for <hex:024804F201F403><hex:024904F201F503>Fell Cleave<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Decimate<hex:0249020103><hex:0248020103> is reduced to 0. Attacks with these weaponskills are guaranteed critical and direct hits. Damage dealt when under an effect that raises critical hit rate or direct hit rate is increased.
1178,Blackest Night,An all-encompassing darkness is nullifying damage.
1179,Riddle of Earth,Contemplating the riddle of earth. Damage taken is reduced.
1180,Earth's Resolve,Regenerating HP over time.
