key,5
1487,Hotbar assignments restored.
1488,Changes discarded.
1489,Changes saved.
1490,<hex:02280BFF06>Snipe<hex:E8025E03> failed.
1491,<hex:02280BFF06>Snipe<hex:E8025E03> complete.
1492,<hex:02280BFF06>Snipe<hex:E8025E03> abandoned.
1493,Objective “<hex:022903EA0203>” cleared.
1494,Insufficient inventory space. Unable to obtain irregular tomestones.
1495,You receive <hex:02082FE4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF18><hex:022003E80303> <hex:02310DFF05>Item<hex:02E802E8030203><hex:03>.
1496,Insufficient inventory space. Could not claim item.
1497,Unable to obtain irregular tomestones.
1498,Moogle Treasure Trove objective accomplished. Claim your tomestones from the Mogpendium.
1499,Unable to obtain irregular tomestones.
1500,
1501,You obtain a magitek photocell.
1502,You place the photocells into the terminal.
1503,Level I magitek field deactivated.
1504,Level III magitek field deactivated.
1505,Confession Chamber door is now unlocked.
1506,Execution Chamber door is now unlocked.
1507,Interrogation Chamber door is now unlocked.
1508,Another magitek terminal is activated.
1509,You are unable to place all the photocells into the terminal.
1510,The opening in the web closes.
1511,An opening forms in the web!
1512,Four photocells are required to activate the terminal.
1513,This terminal has yet to be activated.
1514,This terminal already contains several photocells.
1515,A magitek photocell is generated.
1516,The door unlocks.
1517,<hex:020891E4E80302FF11>An enemy appears<hex:FF79><hex:022B75FF73><hex:020860E803FF54><hex:020850E2E8030BFF42><hex:02093EE803FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80303><hex:03><hex:FF07><hex:022003E80303><hex:03> enemies appear<hex:03><hex:03>!
1518,Enemy reinforcements appear!
1519,"A pollen cluster falls, releasing deadly poison into the air!"
1520,“<hex:022B1BFF19><hex:022815FF10>InstanceContent<hex:E8020403><hex:03>” initiated.
1521,Objectives for “<hex:022815FF10>InstanceContent<hex:E8020403>” complete.
1522,“<hex:022B1BFF19><hex:022815FF10>InstanceContent<hex:E8020403><hex:03>” abandoned.
1523,Time limit for “<hex:022815FF10>InstanceContent<hex:E8020403>” expired.
1524,<hex:022B66FF64><hex:020860E802FF54><hex:020850E2E8020BFF42><hex:02093EE802FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80203><hex:03><hex:FF07><hex:022003E80203><hex:03><hex:03> <hex:020816E4E80202FF07>minute<hex:FF08>minutes<hex:03> remaining.
1525,Now leaving the instance.
1526,A party of <hex:022003E80503> Disciples of War or Magic level <hex:022003E80403> or higher is required to challenge <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>.
1527,You must complete <hex:022815FF10>InstanceContent<hex:E8040403> before challenging <hex:022815FF10>InstanceContent<hex:E8030403>.
1528,One or more party members are not eligible for <hex:022815FF10>InstanceContent<hex:E8030403>. You must wait before reattempting the duty.
1529,Unable to challenge <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03> due to heavy server load.
1530,"The guildhest will end soon.<hex:02100103>Speak with the battlewarden immediately, or risk losing your reward."
1531,<hex:022B09FF07><hex:022903EB3903><hex:03> has begun.
1532,<hex:022B66FF64><hex:020860E802FF54><hex:020850E2E8020BFF42><hex:02093EE802FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80203><hex:03><hex:FF07><hex:022003E80203><hex:03><hex:03> <hex:020816E4E80202FF07>minute<hex:FF08>minutes<hex:03> remaining to complete <hex:022903EB3903>.
1533,Time expired. <hex:022B09FF07><hex:022903EB3903><hex:03> has ended.
1534,<hex:022B1BFF19><hex:022815FF10>InstanceContent<hex:E8020403><hex:03> has ended.
1535,Return to the starting point and try again.
1536,The sealed barrier is broken!
1537,The light of the cultist orb fades...
1538,An exit appears.
1539,You stop the flow of aether to the abyssal cocoon...
1540,Galvanth the Dominator emerges from the abyssal cocoon!
1541,You must complete the levequest “<hex:02280AFF05>Leve<hex:E8020103>” before challenging <hex:020832E4E80401FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8040403><hex:03>.
1542,"One or more party members are incapacitated, preventing you from challenging <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>."
1543,One or more party members are too far away to participate in <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>.
1544,One or more party members do not meet the requirements to participate in <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>.
1545,Several new enemies gather at the sound of <hex:023110FF09>BNpcName<hex:03E802020203>'s squeal!
1546,The gate opens!
1547,
1548,
1549,
1550,
1551,
1552,
1553,You sense a hostile presence!
1554,You find a tiny key.
1555,You find a green key.
1556,You find a yellow key.
1557,You find a white key.
1558,You find a red key.
1559,The door appears to be locked.
1560,Perhaps there is a key which could open it.
1561,"The door unlocks, but the key breaks off in the hole."
1562,The Ivy Door is now unlocked.
1563,The Carnation Door is now unlocked.
1564,The Lily Door is now unlocked.
1565,The Rose Door is now unlocked.
1566,The flame within the void lamp gutters out...
1567,The air grows colder...
1568,The crystal ball has lost its luster...
1569,You no longer sense a lingering presence.
1570,You sense an evil presence from the Yellow Hall.
1571,The manor sentry drops a tiny key.
1572,The claviger drops a green key.
1573,The claviger drops a yellow key.
1574,The claviger drops a white key.
1575,The claviger drops a red key.
1576,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> has released deadly pollen into the air.
1577,<hex:022B12FF10><hex:02310CFF05>Item<hex:02E802020203><hex:03> is required to light the herb patch on fire.
1578,"The herbs ignite, releasing a sleep-inducing smoke."
1579,The herbs are already aflame.
1580,Buso sets his sights on <hex:020843E4EB02EB04FF1F><hex:02081BE909FF12><hex:02310EFF07>ObjStr<hex:03E909020203><hex:FF04>you<hex:03><hex:FF1C><hex:020818E909FF12><hex:02310EFF07>ObjStr<hex:03E909020203><hex:EB0403><hex:03>.
1581,Foulques of the Mist uses a potent blinding potion!
1582,Isgebind descends from the skies.
1583,The ground is covered in void pitch!
1584,The standing water is charged!
1585,One or more party members do not have access to <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>.
1586,Entry to <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03> denied. One or more party members are bound by another duty.
1587,You may not participate in any more guildhests at this time.
1588,Only the party leader may initiate entry into <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03>.
1589,Entry to <hex:020832E4E80301FF12>this quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03> denied. One or more party members have progressed further than the leader.
1590,You were unable to enter the Binding Coil. Speak once again with the NPC.
1591,You cannot enter the Binding Coil at the moment. Perhaps it is time for a break.
1592,Gowrow emits a mighty roar. Use the Bertha cannons to slay the beast!
1593,The jura aevis drops a key.
1594,You obtain the key to the main storage vault.
1595,This door will only open with a special key.
1596,Using <hex:023111FF0A>EventItem<hex:03E802020203> in this area will have no effect.
1597,<hex:020832E4E80301FF12>This quest battle<hex:FF19><hex:022815FF10>InstanceContent<hex:E8030403><hex:03> must be undertaken alone and as a Disciple of War or Magic.
1598,The void lamps have begun emitting an eerie glow.
1599,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> launches a pollen cluster at <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03>!
1600,
1601,“<hex:02280BFF06>Quest<hex:E8020103>” accepted.
1602,“<hex:02280BFF06>Quest<hex:E8020103>” complete!
1603,“<hex:02280BFF06>Quest<hex:E8020103>” objective fulfilled!
1604,“<hex:02280BFF06>Quest<hex:E8020103>” abandoned.
1605,You obtain <hex:022206E802FF022C03> gil.
1606,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020817E4EB02EB03FF07>obtain<hex:FF08>obtains<hex:03> <hex:02310CFF05>Item<hex:02E803020203>.
1607,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020817E4EB02EB03FF07>obtain<hex:FF08>obtains<hex:03> <hex:020832E4E80402FF10><hex:02310CFF05>Item<hex:02E803020203><hex:FF1B><hex:022206E804FF022C03> <hex:02310DFF05>Item<hex:04E803E8040203><hex:03>.
1608,You were unable to abandon the quest.
1609,You cannot continue this quest until the following conditions are met:<hex:02100103><hex:022903EA0203>
1610,You cannot complete this quest until the following conditions are met:<hex:02100103><hex:022903EA0203>
1611,You cannot accept any more quests. Perhaps it is time for a break.
1612,You cannot complete any more quests. Perhaps it is time for a break.
1613,You cannot spawn any more targets.
1614,You do not meet the requirements for completing this quest.
1615,You can now enlist in a Grand Company.
1616,New Grand Company assignments are now available.
1617,You can now change your Grand Company allegiance.
1618,You learn <hex:022811FF07>Action<hex:E802FF05>Name<hex:03>!
1619,That duty has already concluded.
1620,Unable to join quest battles while using the Duty Finder.
1621,Now readying the Pit!
1622,You cannot accept any more allied society daily quests today.
1623,You have accepted all the allied society daily quests available today from <hex:023114FF0D>ENpcResident<hex:03E802020203>.
1624,PvP action defaults restored.
1625,Command unavailable in this location.
1626,Unable to change to a class or job that does not meet the level requirements of the current duty.
1627,You do not possess <hex:02310CFF05>Item<hex:02E802020203>.
1628,
1629,<hex:022003E80303> <hex:020815E4E80302FF06>match<hex:FF08>matches<hex:03> found containing “<hex:022903EA0203>.” <hex:022003E80403> displayed.
1630,<hex:020832E4E80301FF0B>No matches<hex:FF20><hex:022003E80303> <hex:020815E4E80302FF06>match<hex:FF08>matches<hex:03><hex:03> found containing “<hex:022903EA0203>.”
1631,　>><hex:02280AFF05>Item<hex:E8020A03>
1632,<hex:02280AFF05>Item<hex:E8020A03> copied to the clipboard.
1633,"<hex:021A020203>Tales of Adventure<hex:021A020103> can only be used in large settlements such as Limsa Lominsa, Gridania, Ul'dah, Ishgard, or Kugane."
1634,You use <hex:02310CFF05>Item<hex:02E802020203>. Now logging out to update character data.
1635,Unable to use item. “<hex:02280BFF06>Quest<hex:E8020103>” already complete.
1636,Command unavailable in New Game+ mode.
1637,You have completed the quest “<hex:022818FF13>QuestRedoChapterUI<hex:E8020903>.” Exiting New Game+ mode.
1638,Opponents unable to complete party. Match canceled.
1639,Unable to retrieve PvP team data. Match canceled.
1640,
1641,Unable to use that chat mode during PvP.
1642,Unable to send /tell. <hex:022903EA0203> is participating in PvP.
1643,Unable to use that chat mode while spectating at a custom match.
1644,Unable to commence duty. We apologize for the inconvenience. Please try again later.
1645,Unable to commence New Game+ mode <hex:0209B3E802FF0D>at this time<hex:FF19>while undertaking a leve<hex:FF28>with certain special quests in progress<hex:FF42>because you already have the maximum number of quests in progress<hex:FF1B>from your current location<hex:03>. <hex:020834E4E80206FF2C>Please try again from a different location.<hex:FF01><hex:03>
1646,New Game+ mode interrupted.
1647,A new chapter of New Game+ has been added.
1648,Unable to suspend or complete New Game+ quest <hex:020935E802FF0E>at this time.<hex:FF01><hex:FF01><hex:FF01><hex:FF1C>from your current location.<hex:03> <hex:020834E4E80206FF2C>Please try again from a different location.<hex:FF01><hex:03>
1649,Unable to resume New Game+ mode <hex:0209B3E802FF0D>at this time<hex:FF19>while undertaking a leve<hex:FF28>with certain special quests in progress<hex:FF42>because you already have the maximum number of quests in progress<hex:FF1B>from your current location<hex:03>. <hex:020834E4E80206FF2C>Please try again from a different location.<hex:FF01><hex:03>
1650,
1651,Unable to execute command.
1652,You must wait before using Return again.
1653,Unable to use Return at this time.
1654,You have joined a FATE.
1655,You are no longer participating in a FATE.
1656,A duty action will be assigned to your hotbar upon joining this FATE. Select Join FATE to proceed.
1657,Unable to initiate levequest. One or more party members are viewing a cutscene.
1658,
1659,
1660,
1661,Unable to execute command.
1662,One or more party members were unable to teleport.
1663,Unable to teleport. You are not attuned to that aetheryte.
1664,Unable to teleport. One or more party members are not attuned to that aetheryte.
1665,Unable to teleport. Another teleport is already underway.
1666,Unable to teleport. One or more party members already have another teleport underway.
1667,Unable to teleport. You are unconscious.
1668,Unable to teleport. One or more party members are unconscious.
1669,Unable to teleport. Insufficient gil.
1670,Unable to teleport. One or more party members are in another area.
1671,Unable to teleport. You do not meet the required conditions.
1672,Unable to teleport at this time.
1673,Location saved to history.
1674,Unable to save to history. List is full.
1675,Location removed from history.
1676,Unable to remove location from history.
1677,Unable to use. Requirements not met.
1678,You donate resources to the Ishgardian restoration effort! (<hex:022003E80203> <hex:020814E4E80202FF06>point<hex:FF07>points<hex:03>)
1679,Settings saved.
1680,
1681,Unable to complete transaction. Insufficient inventory space.
1682,Unable to complete transaction. Insufficient gil.
1683,Unable to complete transaction. You may only carry one of that item.
1684,An error occurred during the transaction.
1685,Unable to complete transaction. That item cannot be sold.
1686,Unable to complete transaction. You cannot carry any more gil.
1687,You purchase <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03> for <hex:022206E804FF022C03> gil.
1688,You sell <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03> for <hex:022206E804FF022C03> gil.
1689,You buy back <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03> for <hex:022206E804FF022C03> gil.
1690,Unable to complete transaction. Key items cannot be sold.
1691,Unable to complete transaction. You cannot carry more than one of this untradable item.
1692,Collectables cannot be sold.
1693,Quality of <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03> lowered into <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E805020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E805E8030203><hex:03>.
1694,
1695,
1696,Unable to accept quest. You have reached the maximum number of active quests.
1697,Event canceled. You are unable to carry any more items.
1698,Unable to accept <hex:02310CFF05>Item<hex:03E802020203>. You can only carry one of this item.
1699,Unable to delete in-progress data in your current state.
1700,
1701,
1702,
1703,
1704,
1705,
1706,
1707,
1708,
1709,
1710,
1711,
1712,
1713,
1714,
1715,
1716,
1717,
1718,
1719,
1720,
1721,
1722,
1723,
1724,
1725,
1726,
1727,
1728,
1729,
1730,
1731,
1732,
1733,
1734,
1735,
1736,
1737,
1738,
1739,
1740,
1741,
1742,
1743,
1744,
1745,
1746,
1747,
1748,
1749,
1750,
1751,
1752,
1753,
1754,
1755,
1756,
1757,
1758,
1759,
1760,
1761,
1762,
1763,
1764,
1765,
1766,
1767,Unable to obtain item. Insufficient inventory space.
1768,
1769,
1770,Insufficient inventory space.
1771,
1772,Unable to display while bound by duty.
1773,Unable to execute command at this time.
1774,
1775,No more deliveries are being accepted this week.
1776,You do not possess the requested item.
1777,Unable to execute command. You have already promised deliveries to another client.
1778,Only <hex:020938E803FF16>Disciples of the Hand<hex:FF14>miners or botanists<hex:FF08>fishers<hex:03> level <hex:022003E80203> or higher can make deliveries.
1779,You have no items to trade.
1780,Unable to complete transaction. Insufficient inventory space.
1781,Unable to complete transaction. Insufficient seals.
1782,Unable to complete transaction. You may only carry one of that item.
1783,You exchange <hex:022206E804FF022C03> <hex:020812E4E80402FF05>seal<hex:FF06>seals<hex:03> for <hex:020832E4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF1B><hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03>.
1784,Unable to complete transaction. Insufficient rank.
1785,Unable to complete transaction. You are not a member of the <hex:022812FF0D>GrandCompany<hex:E8020103>.
1786,You can now apply glamours to Zhloe Aliapoh!
1787,You have yet to unlock glamours.
1788,<hex:022812FF0D>ENpcResident<hex:E8020103> <hex:02095AE803FF16>accepts your delivery<hex:FF1E>happily accepts your delivery<hex:FF20>excitedly accepts your delivery<hex:03>.
1789,<hex:022812FF0D>ENpcResident<hex:E8020103> now considers you a “<hex:02099FE803FF2B>Supporter of Sui–no–Sato's Emergence<hex:FF2A>Stalwart of Sui–no–Sato's Emergence<hex:FF28>Savior of Sui–no–Sato's Emergence<hex:FF1B>Shining Light to the World<hex:03>.”
1790,Unable to complete delivery. Insufficient items.
1791,Unable to complete delivery.
1792,Unable to complete delivery while wearing item requested.
1793,<hex:022812FF0D>ENpcResident<hex:E8020103> <hex:020957E803FF16>accepts your delivery<hex:FF1D>gladly accepts your delivery<hex:FF1E>eagerly accepts your delivery<hex:03>.
1794,<hex:022812FF0D>ENpcResident<hex:E8020103> now considers you a “<hex:0209C0E803FF34>Supporter of the Resistance Widows and Orphans Fund<hex:FF35>Benefactor of the Resistance Widows and Orphans Fund<hex:FF31>Savior of the Resistance Widows and Orphans Fund<hex:FF1F>Champion of Widows and Orphans<hex:03>.”
1795,Unable to complete transaction.
1796,<hex:022812FF0D>ENpcResident<hex:E8020103> <hex:02095AE803FF16>accepts your delivery<hex:FF1E>happily accepts your delivery<hex:FF20>excitedly accepts your delivery<hex:03>.
1797,A new cutscene featuring <hex:022812FF0D>ENpcResident<hex:E8020103> is unlocked.
1798,You receive <hex:022206E802FF022C03> gil.
1799,<hex:022812FF0D>ENpcResident<hex:E8020103> now considers you a “<hex:020962E803FF18>Friend to the Orphanage<hex:FF18>Patron of the Orphanage<hex:FF18>Savior of the Orphanage<hex:FF13>Part of the Family<hex:03>.”
1800,You receive <hex:02082FE4E80302FF10><hex:02310CFF05>Item<hex:02E802020203><hex:FF18><hex:022003E80303> <hex:02310DFF05>Item<hex:02E802E8030203><hex:03>.
1801,
1802,Cannot use <hex:023111FF0A>EventItem<hex:03E802020203> on non-levequest targets.
1803,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020817E4EB02EB03FF07>obtain<hex:FF08>obtains<hex:03> <hex:023111FF0A>EventItem<hex:02E802020203>.
1804,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020817E4EB02EB03FF07>obtain<hex:FF08>obtains<hex:03> <hex:020839E4E80302FF15><hex:023111FF0A>EventItem<hex:02E802020203><hex:FF1D><hex:022003E80303> <hex:023112FF0A>EventItem<hex:04E802E8030203><hex:03>.
1805,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> is pacified. (<hex:022003E80303>/<hex:022003E80403>)
1806,Pacification failed! <hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> is in a frenzy!
1807,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> is already pacified.
1808,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> is in a frenzy and cannot be pacified.
1809,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> is no longer pacified. (<hex:022003E80303>/<hex:022003E80403>)
1810,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> has died...
1811,Survey of <hex:02310CFF05>EObj<hex:03E802020203> complete. (<hex:022003E80303>%)
1812,Survey of <hex:02310CFF05>EObj<hex:03E802020203> complete. (<hex:022003E80303>/<hex:022003E80403>)
1813,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03>'s glamour dissipates!
1814,<hex:022B17FF15><hex:023111FF0A>EventItem<hex:03E802020203><hex:03> has no effect on <hex:023110FF09>BNpcName<hex:03E803020203>.
1815,You arrive at the destination.
1816,Area secure! (<hex:022003E80203>/<hex:022003E80303>)
1817,The page found is not from the <hex:021A020203>Necrologos<hex:021A020103>.
1818,An unexpected threat emerges!
1819,A creature is summoned from the <hex:021A020203>Necrologos<hex:021A020103>!
1820,<hex:021A020203>Necrologos<hex:021A020103> fiend destroyed! (<hex:022003E80203>/<hex:022003E80303>)
1821,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> begins moving towards <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03>.
1822,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802030203><hex:03> does not respond. You are too far away.
1823,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> will not respond while moving.
1824,Distance covered: <hex:022003E80203>%
1825,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> has been slain...
1826,You discover a wanted target! Slay <hex:023110FF09>BNpcName<hex:03E802020203> and collect the bounty!
1827,<hex:022B49FF47><hex:020843E4EB02EB04FF1F><hex:02081BE909FF12><hex:02310EFF07>ObjStr<hex:03E909020203><hex:FF04>you<hex:03><hex:FF1C><hex:020818E909FF12><hex:02310EFF07>ObjStr<hex:03E909020203><hex:EB0403><hex:03><hex:03> <hex:02081BE4EB02EB04FF09>discover<hex:FF0A>discovers<hex:03> a wanted target! Slay <hex:023110FF09>BNpcName<hex:03E802020203> and collect the bounty!
1828,You are now leve sharing “<hex:02280AFF05>Leve<hex:E8020103>.”
1829,ファイターまたはソーサラーではないため、経験値を得ることができませんでした。
1830,You obtain <hex:023111FF0A>EventItem<hex:02E802020203>.
1831,You sense an unsettling presence.
1832,You are no longer able to complete the objectives for “<hex:02280AFF05>Leve<hex:E8020103>.”
1833,You have guided <hex:023110FF09>BNpcName<hex:03E802020203> to safety!
1834,Attack suspicious targets to reveal their true identity!
1835,Use the specified key item to reveal the true identity of suspicious targets!
1836,A nearby threat has joined the fray!
1837,Pacify excited creatures using the /soothe emote.
1838,Pacify excited creatures using the specified key item.
1839,Use the /beckon emote to escort your client to the specified destination.
1840,Use the specified key item to lead the target to its destination.
1841,It appears that the target has <hex:023111FF0A>EventItem<hex:02E802020203>.
1842,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:03E802020203><hex:03> does not respond.
1843,Levequest report interrupted. Speak to the levemete again to collect your reward.
1844,Wanted target defeated!
1845,<hex:022B16FF14><hex:023110FF09>BNpcName<hex:04E802020203><hex:03> lost! (<hex:022003E80303>/<hex:022003E80403>)
1846,All <hex:023110FF09>BNpcName<hex:02E802030203> lost...
1847,The leve target is drawn from hiding by <hex:023111FF0A>EventItem<hex:03E802020203>!
1848,You sense that <hex:023110FF09>BNpcName<hex:02E802020203> may be lurking nearby.
1849,There is no evidence <hex:023110FF09>BNpcName<hex:02E802020203> is anywhere nearby.
1850,
1851,<hex:022B12FF10><hex:02310CFF05>Item<hex:02E802020203><hex:03> is placed into the company chest.
1852,<hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:02E802E8030203> are placed into the company chest.
1853,<hex:022206E802FF022C03> gil is placed into the company chest.
1854,<hex:022B12FF10><hex:02310CFF05>Item<hex:02E802020203><hex:03> is removed from the company chest.
1855,<hex:022206E803FF022C03> <hex:02310DFF05>Item<hex:02E802E8030203> are removed from the company chest.
1856,<hex:022206E802FF022C03> gil is removed from the company chest.
1857,The name of company chest compartment [<hex:022003E80203>] has been changed to “<hex:022811FF0C>FCChestName<hex:E8030103>.”
1858,Unstackable items were returned to your inventory.
1859,Unstackable items were returned to the company chest.
1860,Unable to obtain company chest data.
1861,Unable to complete company chest action.
1862,Unable to access company chest. You are not a member of this free company.
1863,The company chest is inaccessible at this time.
1864,Access to this compartment is restricted.
1865,Equipped items cannot be stored in the company chest.
1866,"Unique, untradable, or bound items cannot be stored in the company chest."
1867,Unable to store item.
1868,Unable to remove item.
1869,Unable to store item. The stack contained in the chest is full.
1870,Unable to retrieve item. The stack in your inventory is full.
1871,The company chest can hold no more gil.
1872,Your inventory is full.
1873,Unable to store item. Another player is using the chest.
1874,Unable to retrieve item. Another player is using the chest.
1875,Compartment name change failed.
1876,You are not authorized to change company chest settings.
1877,Crest application failed.
1878,You do not have enough gil to add the company crest to your gear.
1879,Crest removal failed.
1880,
1881,“<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>” has been dissolved.
1882,Your company now pledges its allegiance to the <hex:022812FF0D>GrandCompany<hex:E8020103>.
1883,The company now pledges its allegiance to the <hex:022812FF0D>GrandCompany<hex:E8020103>.
1884,You invite <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03> to your free company.
1885,You have received a free company invite from <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
1886,You join “<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.”
1887,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020813E4EB02EB03FF05>join<hex:FF06>joins<hex:03> the free company.
1888,You decline the invite to “<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.”
1889,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020819E4EB02EB03FF08>decline<hex:FF09>declines<hex:03> your invite to the free company.
1890,You leave “<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.”
1891,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:020815E4EB02EB03FF06>leave<hex:FF07>leaves<hex:03> the free company.
1892,You discharge <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03> from the free company.
1893,You are discharged from “<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.”
1894,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> <hex:02080FE4EB02EB03FF04>are<hex:FF03>is<hex:03> discharged from the free company.
1895,Free company invite from <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403> canceled.
1896,You apply the company crest to <hex:02310CFF05>Item<hex:03E802020203>.
