key,2,3,4
2202,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2529-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3798,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4042-4043,4090-4094,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167,4180-4180,4196-4199,4227-4227,4249-4250,4258-4258,4270-4270,4287-4287,4289-4289,4296-4297,4307-4308,4338-4338,4358-4358,4362-4362,4375-4375,4383-4383,4416-4416,4431-4431,4441-4441,4443-4443]",【Places】,Places.
2203,Race,【Races】,Races.
2204,Tribe,【Clans】,Clans.
2205,GuardianDeity[1-12],【Guardians】,Guardians.
2206,"GeneralAction[1-10,12-22,24-27]",【General Actions】,General Actions.
2207,"Action[9-9,15-17,20-22,23-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2887-2887,2890-2890,3538-3543,3545-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3574,3576-3579,3581-3587,3590-3590,3593-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7416,7418-7422,7426-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,9629-9629,15989-16015,16137-16165,16191-16196,16457-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17055-17055,17105-17106,17206-17206,17209-17209,17215-17215,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25840,25843-25851,25855-25862,25865-25868,25870-25876,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523,29729-29734,32065-32068]",【Disciple of War & Magic Actions】,Disciple of War & Magic Actions.
2208,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100227-100227,100235-100235,100243-100243,100283-100283,100299-100299,100315-100315,100323-100323,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403,100411-100411,100419-100419,100427-100427,100435-100435]",【Disciple of the Hand Actions】,Disciple of the Hand Actions.
2209,BuddyAction,【Companion Actions】,Companion Actions.
2210,PetAction[1-6],【Pet Actions】,Pet Actions.
2211,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-149,151-151,156-157,160-162,171-171]",【Weather】,Weather.
2212,"MainCommand[col-<hex:0220020603>,1-36,41-42,44-44,56-62,64-70,72-82,84-99]",【Main Commands】,Main Commands.
2213,"TextCommand[col-<hex:0220020903>,col-<hex:0220020603>,1-31,33-211,213-271,273-275,277-321,323-455,459-643,646-653,657-658,664-667,670-671,674-674,676-676]",【Text Commands】,Text Commands.
2214,"Action[29054-29061,29064-29067,29069-29076,29078-29088,29091-29095,29097-29110,29123-29126,29128-29130,29223-29240,29242-29245,29249-29250,29253-29264,29266-29266,29371-29371,29391-29396,29399-29409,29412-29423,29428-29432,29469-29469,29472-29497,29499-29515,29523-29533,29535-29540,29543-29554,29559-29559,29566-29566,29649-29651,29653-29655,29657-29657,29659-29691,29695-29695,29697-29700,29702-29704,29707-29707,29711-29711,29736-29737,29783-29784,34786-34786]",【PvP Actions】,PvP Actions.
2215,"Pet[<hex:0220020103>,1-2,6-8,10-10,14-15,17-19,23-24,27-32]",【Pets】,Pets.
2216,"Companion[noun,1-67,71-152,154-222,224-460,462-491,493-497,506-506]",【Minions】,Minions.
2217,PetMirage[col-<hex:0220020303>],【Egi Glamours】,Egi Glamours.
2218,ActionComboRoute[50-59],【PvP Combos】,PvP Combos.
2219,"Action[12958-13007,14476-14481]",【Logos Actions】,Logos Actions.
2220,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290,34563-34582]",【Blue Magic】,Blue Magic.
2221,"Action[20701-20770,22344-22356,23907-23922]",【Lost Actions】,Lost Actions.
2900,@,【Job Gauge】,Job Gauge
2901,,Oath Gauge,-
2902,,Oath,-
2904,,Chakra Gauge,-
2905,,Beast Gauge,-
2906,,Wrath,-
2907,,Dragon Gauge,-
2908,,Gaze of the First Brood,-
2909,,Song Gauge,-
2910,,Repertoire,-
2911,,Healing Gauge,-
2912,,Lily,-
2913,,Elemental Gauge,-
2914,,Umbral Heart,-
2915,,Aetherflow Gauge,-
2916,,Aethertrail Attunement,-
2917,,Trance Gauge,-
2919,,Faerie Gauge,-
2920,,Fae Aether,-
2921,,Huton Gauge,-
2922,,Ninki Gauge,-
2923,,Ninki,-
2926,,Heat Gauge,-
2927,,Overheat,-
2928,,Blood Gauge,-
2930,,Arcana Gauge,-
2931,,Sen Gauge,-
2932,,Sen,-
2933,,Kenki Gauge,-
2934,,Kenki,-
2935,,Balance Gauge,-
2936,,White Mana,-
2937,,Black Mana,-
2938,,Darkside Gauge,-
2939,,Blood Lily,-
2940,,Heat Gauge,-
2941,,Battery Gauge,-
2942,,Powder Gauge,-
2943,,Step Gauge,-
2944,,Fourfold Feathers,-
2946,,Meditation Gauge,-
2947,,Soul Gauge,-
2948,,Death Gauge,-
2949,,Eukrasia,-
2950,,Addersgall Gauge,-
2951,,Master's Gauge,-
2952,,Mana Stacks,-
2953,,Esprit Gauge,-
2954,,Coda,-
2955,,Soul Voice Gauge,-
2956,,Paradox,-
2957,,Addersgall,-
2958,,Addersting,-
2959,,Dark Arts,-
2960,,Polyglot,-
2961,,Meditation,-
2962,,Astrosigns,-
2963,,Beast Chakra,-
2964,,Chakra,-
2965,,Shroud,-
2966,,Shroud Gauge,-
2967,,Esprit,-
2968,,Void Shroud,-
2969,,Lemure Shroud,-
2970,,Soul Voice,-
3000,@,【Gold Saucer】,Gold Saucer.
3001,,chocobo race,-
3002,,race chocobo,-
3003,,fledgling chocobo,-
3004,,retired chocobo,-
3005,,covering,-
3006,,rating,-
3007,,pedigree level,-
3008,,course roulette,-
3009,,Sagolii Road,-
3010,,Tranquil Paths,-
3011,,Triple Triad,-
3012,,card,-
3013,,card type,-
3014,,rarity,-
3015,,match,-
3016,,tournament,-
3017,,tourney,-
3018,,points,-
3019,,rule variations,-
3020,,regional rules,-
3021,,match rules,-
3022,,tournament rules,-
3023,,All Open,-
3024,,Three Open,-
3025,,Same,-
3026,,Sudden Death,-
3027,,Plus,-
3028,,Random,-
3029,,Order,-
3030,,Chaos,-
3031,,Reverse,-
3032,,Fallen Ace,-
3033,,Ascension,-
3034,,Descension,-
3035,,Swap,-
3036,,Roulette,-
3037,,deck,-
3038,,desired rule,-
3039,,GATE,-
3040,,Cactpot,-
3041,,Jumbo Cactpot,-
3042,,Mini Cactpot,-
3043,,winning number,-
3044,,Lord of Verminion,-
3045,,Strengths,-
3046,,Arcana Stone,-
3047,,Verminion Gate,Gate.
3048,,Shield,-
3049,,Search Eye,-
3050,,critter,-
3051,,poppet,-
3052,,gadget,-
3053,,ability,-
3054,,trap,-
3055,,Any Way the Wind Blows,-
3056,,Cliffhanger,-
3060,,Costa del Sol,-
3061,,monster,-
3062,,Leap of Faith,-
3063,,Air Force One,-
3064,,Doman Mahjong,-
3065,,The Slice Is Right,-
3300,@,【Statuses】,Statuses.
3301,,paralysis (status),-
3302,,silence (status),-
3303,,stun (status),-
3304,,sleep (status),-
3305,,heavy (status),-
3306,,petrification (status),-
3307,,charmed (status),-
3308,,drain (status),-
3309,,bind (status),-
3310,,transfiguration (status),-
3311,,poison (status),-
3313,,Draft,-
3314,,Open Tournament,-
3500,,,circle
3501,,,cross
3502,,,triangle
3503,,,square
3504,,inner,-
3505,,outer,-
3506,,clockwise,-
3507,,counterclockwise,-
3508,,offensive stance,-
3509,,defensive stance,-
3510,,action indicator,-
3511,,gaze,-
3512,,circle,-
3513,,fan,-
3514,,diagonal,-
3515,,straight line,-
3516,,donut,-
3517,,line,-
3518,,sphere,-
3519,,ground,-
3520,,wall,-
3521,,pillar,-
3522,,boulder,-
3523,,flame,-
3524,,water,-
3525,,ice,-
3526,,,plus.
3527,,explosion,-
3528,,simultaneously,-
3529,,one after the other,-
3531,,combine,-
3535,,gather,-
3536,,spread out,-
3540,,divided damage,-
3541,,reflected damage,-
3542,,damage over time,-
3543,,mode change,-
3544,,phase,-
3545,,stacked enhancement,-
3546,,stacked enfeeblement,-
3547,,random target,-
3600,@,【Deep Dungeon】,Deep Dungeon.
3601,,Cairn of Passage,-
3602,,Cairn of Return,-
3603,,Pomander of Safety,-
3604,,Pomander of Sight,-
3605,,Pomander of Strength,-
3606,,Pomander of Steel,-
3607,,Pomander of Affluence,-
3608,,Pomander of Flight,-
3609,,Pomander of Alteration,-
3610,,Pomander of Purity,-
3611,,Pomander of Fortune,-
3612,,Pomander of Witching,-
3613,,Pomander of Serenity,-
3614,,Pomander of Rage,-
3615,,Pomander of Lust,-
3616,,Pomander of Intuition,-
3617,,Pomander of Raising,-
3618,,Pomander of Resolution,-
3619,,Pomander of Frailty,-
3620,,Pomander of Concealment,-
3621,,Pomander of Petrification,-
3622,,Inferno magicite,-
3623,,Crag magicite,-
3624,,Vortex magicite,-
3625,,elder magicite,-
3626,,Beacon of Passage,-
3627,,Beacon of Return,-
3628,,Pylon of Return,-
3629,,Pylon of Passage,-
3630,,Unei demiclone,-
3631,,Doga demiclone,-
3632,,onion knight demiclone,-
3633,,Protomander of Lethargy,-
3634,,Protomander of Storms,-
3635,,Protomander of Dread,-
3636,,Protomander of Safety,-
3637,,Protomander of Sight,-
3638,,Protomander of Strength,-
3639,,Protomander of Steel,-
3640,,Protomander of Affluence,-
3641,,Protomander of Flight,-
3642,,Protomander of Alteration,-
3643,,Protomander of Purity,-
3644,,Protomander of Fortune,-
3645,,Protomander of Witching,-
3646,,Protomander of Serenity,-
3647,,Protomander of Intuition,-
3648,,Protomander of Raising,-
4000,,magia board,-
4001,,magia melder,-
4002,,magicite,-
4003,,aspect value,-
4004,,elemental level,-
4005,,logogram,-
4007,,logos manipulator,-
4008,,logos action,-
4009,,Eureka weapon,-
4011,,custom match,-
4012,,MGP,-
4013,,venture,-
4014,,custom delivery,-
4017,,Ishgardian Restoration,-
4019,,ocean fishing,-
4020,,Skysteel tool,-
4021,,Faux Hollows,-
4022,,lost action,-
4023,,lost finds holster,-
4024,,lost finds cache,-
4025,,forgotten fragment,-
4026,,mettle,-
4027,,Resistance rank,-
4028,,Explorer Mode,-
4030,,Bozjan cluster,-
4031,,fashion accessories,-
4032,,Resistance weapon,-
4033,,Resistance Recruitment,-
4034,,Fête,-
4036,,Allagan tomestone of astronomy,-
4037,,The Unending Codex,-
4038,,Trophy Crystal,-
4039,,portrait,-
4040,,adventurer plate,-
4041,,Island Sanctuary,-
4042,,Allagan tomestone of causality,-
4043,,Manderville weapon,-
4044,,Splendorous tool,-
4045,,Allagan tomestone of comedy,-
5000,,normal raid,-
5001,,daily challenge,-
5002,,The Swallow's Compass,-
5003,,The Ridorana Lighthouse,-
5004,,Castrum Fluminis,-
5005,,The Minstrel's Ballad: Tsukuyomi's Pain,-
5006,,The Weapon's Refrain (Ultimate),-
5007,,Heaven-on-High,-
5008,,The Great Hunt,-
5009,,The Great Hunt (Extreme),-
5010,,Pagos,-
5011,,The Sirensong Sea,-
5012,,Ala Mhigo,-
5013,,The Minstrel's Ballad: Thordan's Reign,-
5014,,The Burn,-
5015,,Hells' Kier,-
5016,,Hells' Kier (Extreme),-
5017,,Alphascape,-
5018,,Pyros,-
5019,,Kugane Castle,-
5020,,The Diadem,-
5021,,The Ghimlyt Dark,-
5022,,The Wreath of Snakes,-
5023,,The Wreath of Snakes (Extreme),-
5024,,The Orbonne Monastery,-
5025,,Hydatos,-
5026,,Hidden Gorge,-
5027,,Holminster Switch,-
5028,,Dohn Mheg,-
5029,,The Qitana Ravel,-
5030,,Malikah's Well,-
5031,,Mt. Gulg,-
5032,,Amaurot,-
5033,,The Twinning,-
5034,,Akadaemia Anyder,-
5035,,The Dancing Plague,-
5036,,The Dancing Plague (Extreme),-
5037,,The Crown of the Immaculate,-
5038,,The Crown of the Immaculate (Extreme),-
5039,,The Dying Gasp,-
5040,,Eden,-
5041,,Eden (Savage),-
5042,,Eden's Gate,-
5043,,Kugane Ohashi,-
5044,,The Baldesion Arsenal,-
5045,,The Grand Cosmos,-
5046,,The Minstrel's Ballad: Hades's Elegy,-
5047,,The Epic of Alexander (Ultimate),-
5048,,The Copied Factory,-
5049,,Onsal Hakair (Danshig Naadam),-
5050,,Anamnesis Anyder,-
5051,,Eden's Verse,-
5052,,Cinder Drift,-
5053,,Cinder Drift (Extreme),-
5054,,Memoria Misera (Extreme),-
5055,,Bozjan southern front,-
5056,,The Heroes' Gauntlet,-
5057,,The Seat of Sacrifice ,-
5058,,The Seat of Sacrifice (Extreme),-
5059,,The Puppets' Bunker,-
5061,,skirmish,-
5062,,critical engagement,-
5063,,Save the Queen,-
5064,,Matoya's Relict,-
5065,,Eden's Promise,-
5066,,Castrum Marinum,-
5067,,Castrum Marinum (Extreme),-
5068,,Delubrum Reginae,-
5070,,The Battle of Castrum Lacus Litore,-
5071,,Paglth'an,-
5072,,The Cloud Deck,-
5073,,The Cloud Deck (Extreme),-
5074,,The Tower at Paradigm's Breach,-
5076,,Zadnor,-
5077,,The Dalriada,-
5078,,The Tower of Zot,-
5079,,The Tower of Babil,-
5080,,Vanaspati,-
5081,,Ktisis Hyperboreia,-
5082,,The Aitiascope,-
5083,,The Dead Ends,-
5084,,Smileton,-
5085,,Stigma-4,-
5086,,The Dark Inside,-
5087,,The Minstrel's Ballad: Zodiark's Fall,-
5088,,The Mothercrystal,-
5089,,The Minstrel's Ballad: Hydaelyn's Call,-
5090,,The Final Day,-
5091,,Pandæmonium,-
5092,,Pandæmonium (Savage),-
5093,,Asphodelos,-
5094,,Alzadaal's Legacy,-
5095,,The Minstrel's Ballad: Endsinger's Aria,-
5097,,Aglaia,-
5098,,Dragonsong's Reprise (Ultimate),-
5099,,Crystalline Conflict,-
5100,,The Palaistra,-
5101,,The Volcanic Heart,-
5102,,Cloud Nine,-
5103,,Storm's Crown,-
5104,,Storm's Crown (Extreme),-
5106,,Abyssos,-
5107,,The Fell Court of Troia,-
5108,,Variant Dungeon,-
5109,,Criterion Dungeon,-
5110,,The Sil'dihn Subterrane,-
5111,,Another Sil'dihn Subterrane,-
5112,,Another Sil'dihn Subterrane (Savage),-
5113,,Lapis Manalis,-
5114,,Eureka Orthos,-
5115,,The Omega Protocol (Ultimate),-
5116,,Euphrosyne,-
5117,,Mount Ordeals,-
5118,,Mount Ordeals (Extreme),-
5120,,The Clockwork Castletown,-
5121,,The Aetherfont,-
5122,,Anabaseios,-
5123,,The Voidcast Dais,-
5124,,The Voidcast Dais (Extreme),-
5126,,Mount Rokkon,-
5127,,Another Mount Rokkon,-
5128,,Another Mount Rokkon (Savage),-
5129,,The Lunar Subterrane,-
5130,,Thaleia,-
5131,,Aloalo Island,-
5132,,Another Aloalo Island,-
5133,,Another Aloalo Island (Savage),-
5134,,The Singularity Reactor (Unreal),-
5135,,The Gilded Araya,-
5136,,The Abyssal Fracture,-
5137,,The Abyssal Fracture (Extreme),-
5138,,The Red Sands,-
