100165,Trained Hand,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Significantly increases both progress and quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack sizes are identical.
100166,Trained Hand,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Significantly increases both progress and quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack sizes are identical.
100167,Trained Hand,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Significantly increases both progress and quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack sizes are identical.
100168,Trained Hand,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Significantly increases both progress and quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack sizes are identical.
100169,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100170,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100171,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100172,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100173,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100174,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100175,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100176,Satisfaction,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Uses one <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> to restore 15 CP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:02100103>Available only when the <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> stack size is a multiple of three.
100177,Finishing Touches,
100178,Maker's Mark,Reduces <hex:024804F201F403><hex:024904F201F503>Flawless Synthesis<hex:0249020103><hex:0248020103> CP cost and durability loss to 0 for up to 25 steps. Effect duration determined by recipe difficulty.<hex:02100103>Available only on the first step.
100179,Heart of the Carpenter,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>woodworking delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100180,Heart of the Blacksmith,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>blacksmithing delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100181,Heart of the Armorer,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>An <hex:024804F201FA03><hex:024904F201FB03>armoring delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100182,Heart of the Goldsmith,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>goldsmithing delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100183,Heart of the Leatherworker,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>leatherworking delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100184,Heart of the Weaver,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>weaving delineation<hex:0249020103><hex:0248020103> is used upon execution.  Can only be used up to five times per synthesis."
100185,Heart of the Alchemist,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>An <hex:024804F201FA03><hex:024904F201FB03>alchemy delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100186,Heart of the Culinarian,"<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>For the next seven steps, increases chances of material condition becoming <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103>.<hex:02100103>A <hex:024804F201FA03><hex:024904F201FB03>cooking delineation<hex:0249020103><hex:0248020103> is used upon execution. Can only be used up to five times per synthesis."
100187,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100188,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100189,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100190,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100191,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100192,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100193,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100194,Whistle While You Work,<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Grants a <hex:024804F201F403><hex:024904F201F503>Whistle<hex:0249020103><hex:0248020103> stack of 11. One <hex:024804F201FA03><hex:024904F201FB03>Whistle<hex:0249020103><hex:0248020103> used for each step that material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>. Increases the effectiveness of certain crafting actions when the stack size is a multiple of three. <hex:024804F201F403><hex:024904F201F503>Finishing Touches<hex:0249020103><hex:0248020103> is used when stack size reaches 0 and effect wears off.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Finishing Touches Success Rate:<hex:0249020103><hex:0248020103> 50%<hex:02100103>
100195,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100196,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100197,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100198,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100199,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100200,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100201,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100202,Hasty Touch II,Increases quality.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100203,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E94509FF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100204,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450AFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100205,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450BFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100206,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450CFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100207,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450DFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100208,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450EFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100209,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E9450FFF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100210,Careful Synthesis,Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020812E4E94510FF0B><hex:020807E0E94653B59703><hex:9703>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%
100211,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100212,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100213,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100214,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100215,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100216,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100217,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100218,Rapid Synthesis II,Increases progress.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%
100219,Patient Touch,"Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Doubles <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack (up to 11) when successful, halves stack upon failure<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 50%"
100220,Patient Touch,"Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Doubles <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack (up to 11) when successful, halves stack upon failure<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 50%"
100221,Patient Touch,"Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Doubles <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack (up to 11) when successful, halves stack upon failure<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 50%"
100222,Patient Touch,"Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Doubles <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack (up to 11) when successful, halves stack upon failure<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 50%"
