key,1,2
907,Kobold as Brass,Attain rank 4 reputation (trusted) with the 789th Order kobolds.
908,Gilling Me Softly I,Attain rank 1 reputation (neutral) with Novv's Clutch.
909,Gilling Me Softly II,Attain rank 2 reputation (recognized) with Novv's Clutch.
910,Gilling Me Softly III,Attain rank 3 reputation (friendly) with Novv's Clutch.
911,Licensed to Gill,Attain rank 4 reputation (trusted) with Novv's Clutch.
912,Can't Someone Else Do It I,Complete 5 retainer ventures.
913,Can't Someone Else Do It II,Complete 50 retainer ventures.
914,Can't Someone Else Do It III,Complete 100 retainer ventures.
915,"Nothing Ventured, Nothing Gained",Complete 500 retainer ventures.
916,Go Big or Go Home I,"Catch your first big fish in an area explored during A Realm Reborn, Heavensward, or Stormblood."
917,Go Big or Go Home II,"Catch 16 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
918,Go Big or Go Home III,"Catch 37 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
919,A Tankless Job I (Paladin),Complete 50 high-level duties as a paladin.
920,A Tankless Job II (Paladin),Complete 100 high-level duties as a paladin.
921,But Somebody's Gotta Do It (Paladin),Complete 200 high-level duties as a paladin.
922,A Tankless Job I (Warrior),Complete 50 high-level duties as a warrior.
923,A Tankless Job II (Warrior),Complete 100 high-level duties as a warrior.
924,But Somebody's Gotta Do It (Warrior),Complete 200 high-level duties as a warrior.
925,Taking It to the Stars,Obtain a relic weapon animus.
926,A Star Is Born,Obtain a relic weapon novus.
927,I Got a Good Materia,Obtain materia of a higher grade through transmutation.
928,Out of Sight,Complete entries 1-20 in your sightseeing log.
929,Out of Sight Out of Mind,Complete entries 1-80 in your sightseeing log.
930,Walk the Line I,Participate in a Frontline campaign.
931,Walk the Line II,Participate in 30 Frontline campaigns.
932,Walk the Line III,Participate in 50 Frontline campaigns.
933,Walk the Line IV,Participate in 100 Frontline campaigns.
934,Walk the Line V,Participate in 300 Frontline campaigns.
935,Life on the Line,"Participate in 1,000 Frontline campaigns."
936,A Line in the Storm I,Guide the Maelstrom to a Frontline victory.
937,A Line in the Storm II,Guide the Maelstrom to 30 Frontline victories.
938,A Line in the Storm III,Guide the Maelstrom to 50 Frontline victories.
939,A Line in the Storm IV,Guide the Maelstrom to 100 Frontline victories.
940,A Line in the Storm V,Guide the Maelstrom to 300 Frontline victories.
941,The Amethyst Keel,"Guide the Maelstrom to 1,000 Frontline victories."
942,A Line in the Glade I,Guide the Order of the Twin Adder to a Frontline victory.
943,A Line in the Glade II,Guide the Order of the Twin Adder to 30 Frontline victories.
944,A Line in the Glade III,Guide the Order of the Twin Adder to 50 Frontline victories.
945,A Line in the Glade IV,Guide the Order of the Twin Adder to 100 Frontline victories.
946,A Line in the Glade V,Guide the Order of the Twin Adder to 300 Frontline victories.
947,The Ebony Leaf,"Guide the Order of the Twin Adder to 1,000 Frontline victories."
948,A Line in the Sand I,Guide the Immortal Flames to a Frontline victory.
949,A Line in the Sand II,Guide the Immortal Flames to 30 Frontline victories.
950,A Line in the Sand III,Guide the Immortal Flames to 50 Frontline victories.
951,A Line in the Sand IV,Guide the Immortal Flames to 100 Frontline victories.
952,A Line in the Sand V,Guide the Immortal Flames to 300 Frontline victories.
953,The Rose Gold Scales,"Guide the Immortal Flames to 1,000 Frontline victories."
954,Prime Air I,Destroy an interceptor drone.
955,Prime Air II,Destroy 30 interceptor drones.
956,Prime Air III,Destroy 50 interceptor drones.
957,Prime Air IV,Destroy 100 interceptor drones.
958,A Drone in the Dark,Destroy 300 interceptor drones.
959,Just Say Node I,Destroy an interceptor node.
960,Just Say Node II,Destroy 5 interceptor nodes.
961,Just Say Node III,Destroy 10 interceptor nodes.
962,Just Say Node IV,Destroy 20 interceptor nodes.
963,A Node off My Back,Destroy 50 interceptor nodes.
964,Mark of the Holt: B,Slay 4 unique rank B elite marks in the Black Shroud.
965,Mark of the Desert: B,Slay 5 unique rank B elite marks in Thanalan.
966,Mark of the Sea: B,Slay 6 unique rank B elite marks in La Noscea.
967,Mark of the Lake: B,Slay 2 unique rank B elite marks in Mor Dhona or the Coerthas central highlands.
968,On Your Mark: B,"Earn the following four achievements: Mark of the Holt: B, Mark of the Desert: B, Mark of the Sea: B, and Mark of the Lake: B."
969,Mark of the Holt: A,Slay 4 unique rank A elite marks in the Black Shroud.
970,Mark of the Desert: A,Slay 5 unique rank A elite marks in Thanalan.
971,Mark of the Sea: A,Slay 6 unique rank A elite marks in La Noscea.
972,Mark of the Lake: A,Slay 2 unique rank A elite marks in Mor Dhona or the Coerthas central highlands.
973,On Your Mark: A,"Earn the following four achievements: Mark of the Holt: A, Mark of the Desert: A, Mark of the Sea: A, and Mark of the Lake: A."
974,Mark of the Holt: S,Slay 4 unique rank S elite marks in the Black Shroud.
975,Mark of the Desert: S,Slay 5 unique rank S elite marks in Thanalan.
976,Mark of the Sea: S,Slay 6 unique rank S elite marks in La Noscea.
977,Mark of the Lake: S,Slay 2 unique rank S elite marks in Mor Dhona or the Coerthas central highlands.
978,On Your Mark: S,"Earn the following four achievements: Mark of the Holt: S, Mark of the Desert: S, Mark of the Sea: S, and Mark of the Lake: S."
979,Bring Your B Game I,Slay 10 rank B elite marks.
980,Bring Your B Game II,Slay 50 rank B elite marks.
981,Bring Your B Game III,Slay 300 rank B elite marks.
982,Straight Bs,"Slay 1,000 rank B elite marks."
983,Bring Your A Game I,Slay 5 rank A elite marks.
984,Bring Your A Game II,Slay 30 rank A elite marks.
985,Bring Your A Game III,Slay 200 rank A elite marks.
986,Straight As,Slay 500 rank A elite marks.
987,Bring Your S Game I,Slay 3 rank S elite marks.
988,Bring Your S Game II,Slay 20 rank S elite marks.
989,Bring Your S Game III,Slay 200 rank S elite marks.
990,Straight Ss,Slay 500 rank S elite marks.
991,Remapping the Realm: Tam-Tara Deepcroft,Discover every location in the Tam-Tara Deepcroft (Hard).
992,Remapping the Realm: Stone Vigil,Discover every location in the Stone Vigil (Hard).
993,Mapping the Realm: Hullbreaker Isle,Discover every location on Hullbreaker Isle.
994,Contempt of Court,Defeat Ramuh at the Striking Tree (Extreme).
995,Life Is a Syrcus,Complete Syrcus Tower.
996,Mapping the Realm: Syrcus Tower,Discover every location in Syrcus Tower.
997,A Flower by Any Other Name,Defeat the rafflesia within the first turn of the Second Coil of Bahamut (Savage).
998,Seconds,Defeat Melusine within the second turn of the Second Coil of Bahamut (Savage).
999,Obtanium,Defeat the Avatar within the third turn of the Second Coil of Bahamut (Savage).
1000,Scent of a Woman,Defeat Nael deus Darnus within the fourth turn of the Second Coil of Bahamut (Savage).
1001,Eorzea Defended,Complete the main scenario quest “Brave New Companions.”
1002,All's Faire in Love and War,Complete the quest “Remember Me This Moonfire Faire.”
1003,A Bloom with a View,Complete the quest “What Blooms in the Night.”
1004,The Postmoogle Always Rings Twice,Complete the quest “Of Errant Epistles.”
1005,The Rest of the Story,Complete the quest “The Greatest Story Never Told.”
1006,Break It Down I,Successfully desynthesize 50 items.
1007,Break It Down II,Successfully desynthesize 200 items.
1008,Break It Down III,Successfully desynthesize 500 items.
1009,Break It Down IV,"Successfully desynthesize 1,000 items."
1010,Break It Down V,"Successfully desynthesize 2,000 items."
1011,You're Tearing Me Apart I,"Successfully desynthesize 5,000 items."
1012,,
1013,,
1014,,
1015,Go Big or Go Home IV,"Catch 56 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1016,Go Big or Go Home V,"Catch 71 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1017,Go Big or Go Home VI,"Catch 81 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1018,Go Big or Go Home VII,"Catch 87 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1019,Unhide and Seek,Decipher unhidden leather maps to locate and loot 20 treasure coffers.
1020,Breaking Bo,Train another player's chocobo companion 30 times.
1021,,
1022,Bird Is the Word I,Attain rank 1 reputation (neutral) with the Ehcatl Nine.
1023,Bird Is the Word II,Attain rank 3 reputation (friendly) with the Ehcatl Nine.
1024,Bird Is the Word III,Attain rank 5 reputation (respected) with the Ehcatl Nine.
1025,"That's Ixal, Folks",Attain rank 7 reputation (sworn) with the Ehcatl Nine.
1026,Sore Thumb,Complete the quest “Friends Forever.”
1027,Monster Party,Complete the quest “Yes We Cant.”
1028,Inspire the Nexus,Obtain a relic weapon nexus.
1029,Dreams of Ice,Complete the main scenario quest “Let Us Cling Together.”
1030,Uncoiled,Complete the quest “Alisaie's Path.”
1031,Imagine Dragon,Complete the quest “Feast of Famine.”
1032,Go Big or Go Home VIII,"Catch 94 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1033,Go Big or Go Home IX,"Catch 100 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1034,Go Big or Go Home X,"Catch 106 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
1035,Leaving a Better Impression I,"Receive 1,500 player commendations."
1036,Leaving a Better Impression II,"Receive 3,000 player commendations."
1037,Remapping the Realm: Sunken Temple of Qarn,Discover every location within the Sunken Temple of Qarn (Hard).
1038,Remapping the Realm: Sastasha,Discover every location within Sastasha (Hard).
1039,Mapping the Realm: Snowcloak,Discover every location within Snowcloak.
1040,Out of a Bind I,Complete the Final Coil of Bahamut.
1041,Out of a Bind II,Complete the Final Coil of Bahamut 5 times.
1042,Out of a Bind III,Complete the Final Coil of Bahamut 10 times.
1043,Mapping the Realm: The Final Coil of Bahamut I,Discover every location within the first turn of the Final Coil of Bahamut.
1044,Mapping the Realm: The Final Coil of Bahamut II,Discover every location within the second turn of the Final Coil of Bahamut.
1045,Let It Go,Defeat Shiva in the Akh Afah Amphitheatre (Extreme).
1046,"Come on, Rogue I",Achieve rogue level 10.
1047,"Come on, Rogue II",Achieve rogue level 20.
1048,"Come on, Rogue III",Achieve rogue level 30.
1049,"Come on, Rogue IV",Achieve rogue level 40.
1050,"Come on, Rogue V",Achieve rogue level 50.
1051,Bump on a Log: Rogue,Complete all rogue entries in the hunting log.
1052,Against the Ninja I,Complete the ninja job quest “Master and Student.”
1053,Yoshimitsu's Island,Obtain a pair of Yoshimitsu in the quest “A Relic Reborn.”
1054,Lethal Weapon,Obtain a Zodiac Weapon.
1055,,
1056,Smile-high,Complete the quest “Going the Extra Smile.”
1057,On the Lamb,Complete the quest “All's Wool that Ends Wool.”
1058,What's Nexus,Complete the quest “His Dark Materia.”
1059,,
1060,Out of the Dark,Complete the quest “The Light of Hope.”
1061,I'll Be There for You,Complete the quest “Her Last Vow.”
1062,Love Actually,Complete the quest “Now That We've Found Love.”
1063,Ichiban,Obtain the Kirin mount.
1064,Missed the Cut,Defeat Odin at Urth's Fount.
1065,Broken Bridges,Defeat Vishap on the Steps of Faith.
1066,Enough Expository Banter,Defeat Gilgamesh and Enkidu at the Battle in the Big Keep.
1067,Secret Ascian Man,Defeat Nabriales in the Chrysalis.
1068,Let the Sun Shine In,Clear the World of Darkness.
1069,Mapping the Realm: The World of Darkness,Discover every location within the World of Darkness.
1070,Remapping the Realm: Amdapor Keep,Discover every location within Amdapor Keep (Hard).
1071,Remapping the Realm: The Wanderer's Palace,Discover every location within the Wanderer's Palace (Hard).
1072,Mapping the Realm: The Keeper of the Lake,Discover every location within the fallen <Emphasis>Agrius</Emphasis>.
1073,Slaughterhouse One,Dispatch an enemy on a Frontline campaign.
1074,Slaughterhouse Two,Dispatch 100 enemies on a Frontline campaign.
1075,Slaughterhouse Three,Dispatch 500 enemies on a Frontline campaign.
1076,Slaughterhouse Four,"Dispatch 1,000 enemies on a Frontline campaign."
1077,Slaughterhouse Five,"Dispatch 5,000 enemies on a Frontline campaign."
1078,Tool Time for the Hand,Obtain a Disciple of the Hand Lucis tool.
1079,Tool Time for the Land,Obtain a Disciple of the Land Lucis tool.
1080,Home of the Brave,Complete the quest “The Vital Title.”
1081,The Letter Z,Obtain a Zodiac Weapon Zeta.
1082,Welcome to the Dollhouse,Complete the quest “A Father's Folly.”
1083,What Happens in the Saucer I,"Earn 1,000 MGP at Gold Saucer attractions."
1084,What Happens in the Saucer II,"Earn 10,000 MGP at Gold Saucer attractions."
1085,What Happens in the Saucer III,"Earn 100,000 MGP at Gold Saucer attractions."
1086,What Happens in the Saucer IV,"Earn 1,000,000 MGP at Gold Saucer attractions."
1087,What Happens in the Saucer V,"Earn 10,000,000 MGP at Gold Saucer attractions."
1088,How I Learned to Stop Worrying and Love the Saucer,"Earn the following seven achievements: Winningest Jockey, Always Bet on Me, Bracket Breaker, Enemy at the GATE III, WTFungah III, Work Smarter, Not Harder, and Mountains out of Gil-hills."
1089,Go Forth and Multiply,Obtain a new chocobo through covering.
1090,Pedigree Champ,Obtain a new chocobo with a pedigree level of 9 or higher.
1091,Training Day,Train your chocobo to a rating of 285.
1092,Off to the Races I,Participate in a sanctioned chocobo race.
1093,Off to the Races II,Participate in 100 sanctioned chocobo races.
1094,Off to the Races III,Participate in 300 sanctioned chocobo races.
1095,Off to the Races IV,"Participate in 3,000 sanctioned chocobo races."
1096,Breaking the Maiden,Place first in a sanctioned chocobo race.
1097,Winning Jockey I,Place first in 10 sanctioned chocobo races.
1098,Winning Jockey II,Place first in 50 sanctioned chocobo races.
1099,Winningest Jockey,Place first in 500 sanctioned chocobo races.
1100,Triple-decker I,Obtain a Triple Triad card.
1101,Triple-decker II,Obtain 30 unique Triple Triad cards.
1102,Triple-decker III,Obtain 60 unique Triple Triad cards.
1103,Triple Team I,Defeat an NPC at Triple Triad.
1104,Triple Team II,Defeat 30 unique NPCs at Triple Triad.
1105,Wheel of Fortune I,Win a Triple Triad roulette match.
1106,Wheel of Fortune II,Win 10 Triple Triad roulette matches.
1107,Wheel of Fortune III,Win 30 Triple Triad roulette matches.
1108,Wheel of Fortune IV,Win 100 Triple Triad roulette matches.
1109,Wheel of Fortune V,Win 300 Triple Triad roulette matches.
1110,Always Bet on Me,"Win 1,000 Triple Triad roulette matches."
1111,Kumite,Win a Triple Triad tournament match.
1112,Kumite Kumite,Win 10 Triple Triad tournament matches.
1113,Kumite Kumite Kumite,Win 30 Triple Triad tournament matches.
1114,Bracket Breaker,Win 100 Triple Triad tournament matches.
1115,Enemy at the GATE I,Successfully complete a GATE.
1116,Enemy at the GATE II,Successfully complete 30 GATEs.
1117,Enemy at the GATE III,Successfully complete 100 GATEs.
1118,WTFungah I,Successfully complete the GATE “Any Way the Wind Blows.”
1119,WTFungah II,Successfully complete the GATE “Any Way the Wind Blows” 5 times.
1120,WTFungah III,Successfully complete the GATE “Any Way the Wind Blows” 10 times.
1121,You Could Already Be a Winner I,Win MGP from the Jumbo Cactpot.
1122,You Could Already Be a Winner II,"Win a cumulative total of 10,000 MGP from the Jumbo Cactpot."
1123,You Could Already Be a Winner III,"Win a cumulative total of 500,000 MGP from the Jumbo Cactpot."
1124,"Work Smarter, Not Harder","Win a cumulative total of 1,000,000 MGP from the Jumbo Cactpot."
1125,Dream Small I,Win MGP from the Mini Cactpot.
1126,Dream Small II,"Win a cumulative total of 10,000 MGP from the Mini Cactpot."
1127,Dream Small III,"Win a cumulative total of 500,000 MGP from the Mini Cactpot."
1128,Mountains out of Gil-hills,"Win a cumulative total of 1,000,000 MGP from the Mini Cactpot."
1129,My Left Arm,Complete the main scenario quest “Before the Dawn.”
1130,Postal,Complete the quest “The Little Postmoogle That Could.”
1131,Eggspialidocious,Complete the quest “Eggs Pluribus Unum.”
1132,Behind Enemy Lines I,Guide any of the three Grand Companies to a total of 200 Frontline victories.
1133,Lucky Number 7,Complete the main scenario quest “Disclosure.”
1134,Gaol Break,Complete the main scenario quest “Keeping the Flame Alive.”
1135,Orthodox Mayhem,Complete the main scenario quest “Unrest in Ishgard.”
1136,You Say You Want a Revolution,Complete the main scenario quest “The Sins of Antiquity.”
1137,The Faith That Drives Us,Complete the main scenario quest “One Good Turn.”
1138,Hope Enkindled,Complete the main scenario quest “Hour of Departure.”
1139,Looking Up,Complete the main scenario quest “Heavensward.”
1140,The Nose Knows,Complete the Quest “Vangaa Confirmed!”
1141,Like a Knight in Shining Armor II,Complete the paladin job quest “This Little Sword of Mine.”
1142,Bulletproof II,Complete the monk job quest “Appetite for Destruction.”
1143,I Am the Warrior II,Complete the warrior job quest “And My Axe.”
1144,Dragoon Age II,Complete the dragoon job quest “Dragoon's Fate.”
1145,A Bard's Tale II,Complete the bard job quest “The Ballad of Oblivion.”
1146,Seeing White II,Complete the white mage job quest “Hands of Healing.”
1147,Back in Black II,Complete the black mage job quest “The Defiant Ones.”
1148,Soul Summoner II,Complete the summoner job quest “A Flare for the Dramatic.”
1149,Flying Colors II,"Complete the scholar job quest “Forward, the Royal Marines.”"
1150,Against the Ninja II,Complete the ninja job quest “In Her Defense.”
1151,A Dark Day's Knight I,Complete the dark knight job quest “Our Answer.”
1152,"I'm a Machinist, Not a Man I",Complete the machinist job quest “The Power of a Tourney.”
1153,The Stars in Our Faults I,Complete the astrologian job quest “Spearheading Initiatives.”
1154,A Dark Day's Knight II,Complete the dark knight job quest “Absolution.”
1155,"I'm a Machinist, Not a Man II",Complete the machinist job quest “Rise of the Machinists.”
1156,The Stars in Our Faults II,Complete the astrologian job quest “The Hands of Fate.”
1157,Freebird: Coerthas Western Highlands,Attune with all the aether currents in the Coerthas western highlands.
1158,Freebird: Dravanian Forelands,Attune with all the aether currents in the Dravanian forelands.
1159,Freebird: Dravanian Hinterlands,Attune with all the aether currents in the Dravanian hinterlands.
1160,Freebird: Churning Mists,Attune with all the aether currents in the Churning Mists.
1161,Freebird: Sea of Clouds,Attune with all the aether currents in the Sea of Clouds.
1162,Freebird: Azys Lla,Attune with all the aether currents on Azys Lla.
1163,Frequent Flyer I,"Obtain “Freebird” achievements for the Coerthas western highlands, the Dravanian forelands, the Dravanian hinterlands, the Churning Mists, the Sea of Clouds, and Azys Lla."
1164,Awake the Metal,Complete the quest “Enigma.”
1165,The War Still Wageth On,Complete the quests “Thok Around the Clock” and “The Diabolical Bismarck.”
1166,Walking on Sunshine,Complete the quest “I Believe I Can Fly.”
1167,Stick Them with the Pointy End VI,Achieve gladiator level 60.
1168,The Sweet Science VI,Achieve pugilist level 60.
1169,An Axe to Grind VI,Achieve marauder level 60.
1170,Strong Lance Arm VI,Achieve lancer level 60.
1171,Just Talkin' 'bout Shafts VI,Achieve archer level 60.
1172,I Got the Magic Stick VI,Achieve conjurer level 60.
1173,Bring Out Your Dead VI,Achieve thaumaturge level 60.
1174,Through the Gate VI,Achieve arcanist level 60.
1175,"Come on, Rogue VI",Achieve rogue level 60.
1176,Are You Afraid of the Dark? I,Achieve dark knight level 30.
1177,Are You Afraid of the Dark? II,Achieve dark knight level 40.
1178,Are You Afraid of the Dark? III,Achieve dark knight level 50.
1179,Are You Afraid of the Dark? IV,Achieve dark knight level 60.
1180,Mean Machine I,Achieve machinist level 30.
1181,Mean Machine II,Achieve machinist level 40.
1182,Mean Machine III,Achieve machinist level 50.
1183,Mean Machine IV,Achieve machinist level 60.
1184,Starstruck I,Achieve astrologian level 30.
1185,Starstruck II,Achieve astrologian level 40.
1186,Starstruck III,Achieve astrologian level 50.
1187,Starstruck IV,Achieve astrologian level 60.
1188,Mastering War II,"Achieve level 60 as a gladiator, pugilist, marauder, lancer, archer, rogue, dark knight, and machinist."
1189,Mastering Magic II,"Achieve level 60 as a conjurer, thaumaturge, arcanist, and astrologian."
1190,A Life of Adventure II,Obtain the achievements “Mastering War II” and “Mastering Magic II.”
1191,All's Faire in Love and War II,Complete the quest “An Adventurer's Life for Me.”
1192,A Room with a You,Complete the quest “A World Away.”
1193,A Tankless Job I (Dark Knight),Complete 50 high-level duties as a dark knight.
1194,A Tankless Job II (Dark Knight),Complete 100 high-level duties as a dark knight.
1195,But Somebody's Gotta Do It (Dark Knight),Complete 200 high-level duties as a dark knight.
1196,Hounding the Rock I,Occupy a tomelith on Seal Rock.
1197,Hounding the Rock II,Occupy 30 tomeliths on Seal Rock.
1198,Hounding the Rock III,Occupy 100 tomeliths on Seal Rock.
1199,Hounding the Rock IV,Occupy 300 tomeliths on Seal Rock.
1200,Hounding the Rock V,Occupy 500 tomeliths on Seal Rock.
1201,Behind Enemy Lines II,Guide any of the three Grand Companies to a total of 300 Frontline victories.
1202,Mapping the Realm: Coerthas Western Highlands,Discover every location in the Coerthas western highlands.
1203,Mapping the Realm: Dravanian Forelands,Discover every location in the Dravanian forelands.
1204,Mapping the Realm: Dravanian Hinterlands,Discover every location in the Dravanian hinterlands.
1205,Mapping the Realm: Churning Mists,Discover every location in the Churning Mists.
1206,Mapping the Realm: Sea of Clouds,Discover every location in the Sea of Clouds.
1207,Mapping the Realm: Azys Lla,Discover every location on Azys Lla.
1208,Mapping the Realm: Dusk Vigil,Discover every location in the Dusk Vigil.
1209,Mapping the Realm: Sohm Al,Discover every location within Sohm Al.
1210,Mapping the Realm: The Aery,Discover every location in the Aery.
1211,Mapping the Realm: The Vault,Discover every location within the Vault.
1212,Mapping the Realm: Great Gubal Library,Discover every location in the Great Gubal Library.
1213,Mapping the Realm: Aetherochemical Research Facility,Discover every location in the Aetherochemical Research Facility.
1214,Mapping the Realm: Neverreap,Discover every location on Neverreap.
1215,Mapping the Realm: Fractal Continuum,Discover every location in the Fractal Continuum.
1216,Mapping the Realm: Gordias I,Discover every location within Alexander: Gordias - the Fist of the Father.
1217,Mapping the Realm: Gordias II,Discover every location within Alexander: Gordias - the Cuff of the Father.
1218,Mapping the Realm: Gordias III,Discover every location within Alexander: Gordias - the Arm of the Father.
1219,,
1220,Limitless,Defeat Bismarck in the Limitless Blue (Extreme).
1221,Hive Mind,Defeat Ravana on Thok ast Thok (Extreme).
1222,To the Dungeons IV,Successfully complete 30 unique instanced dungeon raids or trials.
1223,To the Dungeons V,Successfully complete 40 unique instanced dungeon raids or trials.
1224,To the Dungeons VI,Successfully complete 50 unique instanced dungeon raids or trials.
1225,Lifer I,"Successfully complete 2,000 instanced dungeon raids or trials."
1226,Lifer II,"Successfully complete 5,000 instanced dungeon raids or trials."
1227,Lifer III,"Successfully complete 10,000 instanced dungeon raids or trials."
1228,Sins of the Father I,Complete Alexander: Gordias.
1229,Sins of the Father II,Complete Alexander: Gordias 5 times.
1230,Sins of the Father III,Complete Alexander: Gordias 10 times.
1231,Sins of the Savage Father I,Complete Alexander: Gordias (Savage).
1232,Sins of the Savage Father II,Complete Alexander: Gordias (Savage) 5 times.
1233,Sins of the Savage Father III,Complete Alexander: Gordias (Savage) 10 times.
1234,,
1235,,
1236,,
1237,,
1238,,
1239,,
1240,,
1241,,
1242,,
1243,,
1244,,
1245,,
1246,,
1247,,
1248,,
1249,,
1250,,
1251,,
1252,,
1253,,
1254,,
1255,,
1256,,
1257,,
1258,,
1259,Mark of the Dragon: B,"Slay 6 unique rank B elite marks in the Dravanian hinterlands, the Dravanian forelands, or the Churning Mists."
1260,Mark of Cloud and Ice: B,"Slay 6 unique rank B elite marks in the Coerthas western highlands, the Sea of Clouds, or Azys Lla."
1261,Mark of the Dragon: A,"Slay 6 unique rank A elite marks in the Dravanian hinterlands, the Dravanian forelands, or the Churning Mists."
1262,Mark of Cloud and Ice: A,"Slay 6 unique rank A elite marks in the Coerthas western highlands, the Sea of Clouds, or Azys Lla."
1263,Mark of the Dragon: S,"Slay 3 unique rank S elite marks in the Dravanian hinterlands, the Dravanian forelands, or the Churning Mists."
1264,Mark of Cloud and Ice: S,"Slay 3 unique rank S elite marks in the Coerthas western highlands, the Sea of Clouds, or Azys Lla."
1265,Knock on Wood VI,Achieve carpenter level 60.
1266,"Temper, Temper VI",Achieve blacksmith level 60.
1267,The Riddle of Steel VI,Achieve armorer level 60.
1268,Heart of Gold VI,Achieve goldsmith level 60.
1269,Tougher than Leather VI,Achieve leatherworker level 60.
1270,"Smiling, Styling, and Textiling VI",Achieve weaver level 60.
1271,'Tis True without Lying VI,Achieve alchemist level 60.
1272,All in Good Taste VI,Achieve culinarian level 60.
1273,Breaking Rocks in the Hot Sun VI,Achieve miner level 60.
1274,Fear the Reaper VI,Achieve botanist level 60.
1275,Gone Fishin' VI,Achieve fisher level 60.
1276,Mastering the Hand II,"Achieve level 60 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian."
1277,Mastering the Land II,"Achieve level 60 as a miner, botanist, and fisher."
1278,I Made That: Carpenter IV,Craft and record completion of 200 unique carpenter recipes.
1279,I Made That: Blacksmith IV,Craft and record completion of 270 unique blacksmith recipes.
1280,I Made That: Armorer IV,Craft and record completion of 210 unique armorer recipes.
1281,I Made That: Goldsmith IV,Craft and record completion of 380 unique goldsmith recipes.
1282,I Made That: Leatherworker IV,Craft and record completion of 260 unique leatherworker recipes.
1283,I Made That: Weaver IV,Craft and record completion of 320 unique weaver recipes.
1284,I Made That: Alchemist IV,Craft and record completion of 170 unique alchemist recipes.
1285,I Made That: Culinarian IV,Craft and record completion of 160 unique culinarian recipes.
1286,I Found That: Miner IV,Mine and record discovery of 100 unique items that can only be gathered as a miner.
1287,I Found That: Botanist IV,Harvest and record discovery of 150 unique items that can only be gathered as a botanist.
1288,I Caught That IV,Catch and record discovery of 400 unique fish.
1289,I Made That (Worth Collecting) I,Synthesize 100 collectables.
1290,I Made That (Worth Collecting) II,Synthesize 300 collectables.
1291,I Made That (Worth Collecting) III,"Synthesize 1,000 collectables."
1292,I Collected That I,Gather or catch 300 collectables.
1293,I Collected That II,"Gather or catch 1,000 collectables."
1294,I Collected That III,"Gather or catch 3,000 collectables."
1295,I Traded That I,Submit 300 collectables to Rowena's House of Splendors.
1296,I Traded That II,"Submit 1,000 collectables to Rowena's House of Splendors."
1297,I Traded That III,"Submit 3,000 collectables to Rowena's House of Splendors."
1298,I Can Dig It V,Decipher 20 timeworn archaeoskin maps and open the treasure coffers to which they lead.
1299,I Can Dig It VI,Decipher 20 timeworn wyvernskin maps and open the treasure coffers to which they lead.
1300,I Can Dig It VII,Decipher 20 timeworn dragonskin maps and open the treasure coffers to which they lead.
1301,Going with the Grain: Adept,"Successfully synthesize 1,000 times for level 51-60 woodworking recipes."
1302,Working the Bellows: Adept,"Successfully synthesize 1,000 times for level 51-60 smithing recipes."
1303,Pounding Out the Dents: Adept,"Successfully synthesize 1,000 times for level 51-60 armorcraft recipes."
1304,Cutting the Carats: Adept,"Successfully synthesize 1,000 times for level 51-60 goldsmithing recipes."
1305,Hiding in Plain Sight: Adept,"Successfully synthesize 1,000 times for level 51-60 leatherworking recipes."
1306,Threading the Needle: Adept,"Successfully synthesize 1,000 times for level 51-60 clothcraft recipes."
1307,Mixing It Up: Adept,"Successfully synthesize 1,000 times for level 51-60 alchemy recipes."
1308,Savoring the Realm: Adept,"Successfully synthesize 1,000 times for level 51-60 cooking recipes."
1309,Mining Heavensward,"Gather 5,000 times at level 51-60 mineral deposits or rocky outcrops."
1310,Reaping Heavensward,"Gather 5,000 times from level 51-60 mature trees or lush vegetation."
1311,Baiting Heavensward,"Fish 3,000 times from level 51-60 waters."
1312,Out of Sight Out of Bounds I,Complete entries 1-42 in your Heavensward sightseeing log.
1313,An Eye for Detail: Carpenter IV,"Craft 5,000 high-quality items as a carpenter."
1314,An Eye for Detail: Blacksmith IV,"Craft 5,000 high-quality items as a blacksmith."
1315,An Eye for Detail: Armorer IV,"Craft 5,000 high-quality items as an armorer."
1316,An Eye for Detail: Goldsmith IV,"Craft 5,000 high-quality items as a goldsmith."
1317,An Eye for Detail: Leatherworker IV,"Craft 5,000 high-quality items as a leatherworker."
1318,An Eye for Detail: Weaver IV,"Craft 5,000 high-quality items as a weaver."
1319,An Eye for Detail: Alchemist IV,"Craft 5,000 high-quality items as an alchemist."
1320,An Eye for Detail: Culinarian IV,"Craft 5,000 high-quality items as a culinarian."
